# GMM n=4 pocket classification, T=50C
# Classes: S1_pocket, S3_pocket, surface, extended
# frame  chi2  chi2_state  wcn  d_S1  d_S3  M  dist_nm  Q_p  class
309  -111.56  3  0.858780  10.489  8.486  -0.974847  1.041901  -0.005229  S3_pocket
310  -111.86  3  0.885205  10.981  7.371  -0.963655  0.930824  -0.008191  S3_pocket
311  -102.02  3  0.910049  10.975  7.299  -0.915578  0.851823  -0.007814  S3_pocket
312  -122.27  3  0.902488  10.720  7.732  -0.960156  0.963374  -0.053874  S3_pocket
313  -107.56  3  0.872281  10.683  8.312  -0.989116  1.007462  -0.040581  S3_pocket
314  -99.09  3  0.826989  10.483  8.836  -0.992403  1.059307  -0.019434  S3_pocket
315  -115.54  3  0.888810  11.217  7.967  -0.960528  0.947396  -0.049560  S3_pocket
316  -119.36  3  0.903919  11.089  7.190  -0.945052  0.907503  -0.022410  S3_pocket
317  -90.87  3  0.845656  11.818  7.794  -0.970844  1.027853  -0.033186  S3_pocket
318  -99.62  3  0.828834  11.567  8.314  -0.978289  1.069035  -0.017502  S3_pocket
319  -105.88  3  0.918844  11.587  7.684  -0.924187  0.893169  -0.038764  S3_pocket
320  -117.18  3  0.893878  10.705  8.071  -0.996207  0.993318  -0.039292  S3_pocket
321  -110.32  3  0.905366  11.289  6.670  -0.862603  0.791483  -0.027325  S3_pocket
322  -104.77  3  0.907263  11.554  7.462  -0.974745  0.903411  -0.031872  S3_pocket
323  -113.08  3  0.937301  11.597  7.526  -0.814301  0.831510  -0.006976  S3_pocket
324  -122.28  3  0.907332  11.032  7.330  -0.958676  0.932796  -0.041360  S3_pocket
325  -111.35  3  0.898151  10.490  8.018  -0.978229  1.028780  -0.004004  S3_pocket
326  -115.57  3  0.912301  11.010  7.324  -0.978966  0.933948  -0.039608  S3_pocket
327  -104.93  3  0.925211  11.389  7.192  -0.970892  0.886173  -0.042087  S3_pocket
328  -116.68  3  0.881377  11.911  8.099  -0.914787  0.907030  -0.015287  S3_pocket
329  -94.60  3  0.889294  11.643  6.805  -0.988479  0.892795  -0.047991  S3_pocket
330  -124.23  3  0.912952  12.121  6.791  -0.936097  0.836215  -0.035416  S3_pocket
331  -115.83  3  0.940770  12.672  6.826  -0.942986  0.850334  -0.041082  S3_pocket
332  -132.09  3  0.936444  11.903  6.366  -0.908495  0.815552  -0.037668  S3_pocket
333  -109.57  3  0.900567  10.959  7.598  -0.987206  0.943612  -0.040996  S3_pocket
334  -84.50  2  0.904513  11.543  7.380  -0.995549  0.899940  -0.044554  S3_pocket
335  -105.83  3  0.853305  10.902  7.878  -0.976146  0.975015  -0.044617  S3_pocket
336  -110.15  3  0.837518  10.640  9.017  -0.941530  1.117222  -0.003745  S3_pocket
337  -85.52  2  0.905354  11.773  8.069  -0.993419  0.913531  -0.029223  S3_pocket
338  -106.23  3  0.858106  11.078  8.122  -0.999319  1.036043  -0.043796  S3_pocket
339  -108.63  3  0.878421  11.146  6.637  -0.996607  0.960629  -0.044306  S3_pocket
340  -120.63  3  0.891842  11.449  7.212  -0.917759  0.843131  -0.015853  S3_pocket
341  -106.86  3  0.871795  11.379  8.350  -0.960523  0.967879  -0.005337  S3_pocket
342  -118.51  3  0.871463  11.411  8.189  -0.929593  1.011522  -0.025463  S3_pocket
343  -123.63  3  0.886299  11.101  8.705  -0.637987  0.984784  -0.002720  S3_pocket
344  -111.52  3  0.872480  11.655  8.096  -0.895693  0.955405  -0.011365  S3_pocket
345  -119.73  3  0.936219  11.660  6.566  -0.830784  0.909656  -0.004290  S3_pocket
346  -122.96  3  0.942730  11.661  6.416  -0.705639  0.836553  -0.024217  S3_pocket
347  -122.80  3  0.898615  10.933  6.978  -0.836300  0.924959  -0.022733  S3_pocket
348  -95.16  3  0.906365  11.268  7.114  -0.967484  0.879174  -0.042027  S3_pocket
349  -125.72  3  0.866300  10.832  8.623  -0.794712  1.062668  -0.015920  S3_pocket
350  -112.83  3  0.935942  11.236  6.834  -0.925635  0.900070  -0.043787  S3_pocket
351  -115.74  3  0.881682  11.027  7.490  -0.981157  0.946028  -0.019892  S3_pocket
352  -94.89  3  0.899540  11.458  7.565  -0.963274  0.873522  -0.015986  S3_pocket
353  -129.10  3  0.867385  10.570  8.122  -0.941227  0.956501  0.001706  S3_pocket
354  -94.71  3  0.908470  11.306  7.096  -0.964157  0.841716  -0.010817  S3_pocket
355  -119.99  3  0.853627  10.580  8.211  -0.937078  0.979614  0.017051  S3_pocket
356  -115.42  3  0.866514  11.307  7.200  -0.937996  0.970119  0.001112  S3_pocket
357  -106.42  3  0.894243  12.203  7.064  -0.976822  0.882618  -0.002069  S3_pocket
358  -115.44  3  0.868736  11.642  7.773  -0.963781  1.009153  -0.025605  S3_pocket
359  -97.78  3  0.827115  10.881  7.971  -0.991856  1.030757  -0.009384  S3_pocket
360  -149.07  3  0.855012  10.627  9.076  -0.897665  1.070387  -0.008566  S3_pocket
361  -128.92  3  0.879362  11.735  8.147  -0.862793  0.952430  0.003345  S3_pocket
362  -136.39  3  0.899358  11.187  8.562  -0.920307  0.960245  -0.001016  S3_pocket
363  -102.60  3  0.820990  10.768  8.718  -0.971603  1.077375  -0.009150  S3_pocket
364  -110.06  3  0.925367  12.189  7.762  -0.905476  0.840520  -0.007928  S3_pocket
365  -132.22  3  0.935624  12.777  6.483  -0.534668  0.693267  -0.005019  S3_pocket
366  -123.49  3  0.910510  11.738  7.965  -0.582704  0.898328  -0.032715  S3_pocket
367  -98.63  3  0.868080  11.204  9.737  -0.864515  1.055189  -0.009952  S3_pocket
368  -112.73  3  0.956189  12.388  5.757  -0.934269  0.794954  -0.041987  S3_pocket
369  -92.13  3  0.926856  11.875  6.297  -0.964327  0.827928  -0.033697  S3_pocket
370  -100.90  3  0.954657  12.038  6.295  -0.866336  0.733566  -0.039735  S3_pocket
371  -108.66  3  0.993677  12.701  6.217  -0.636410  0.663699  -0.030652  S3_pocket
372  -104.02  3  0.947505  12.400  6.025  -0.864792  0.790096  -0.018452  S3_pocket
373  -91.95  3  0.946447  12.177  6.060  -0.875067  0.788982  -0.010916  S3_pocket
374  -117.86  3  0.945345  12.590  6.229  -0.927172  0.808960  -0.041021  S3_pocket
375  -103.57  3  0.943859  11.692  5.816  -0.902051  0.782577  -0.036372  S3_pocket
376  107.91  1  0.869301  11.478  7.336  -0.734569  0.823217  0.011122  S3_pocket
377  107.83  1  0.898479  11.236  6.635  -0.786701  0.819329  -0.004119  S3_pocket
378  118.91  1  0.898395  10.050  6.499  -0.837867  0.839087  0.002137  S3_pocket
379  81.06  1  0.923192  11.136  6.440  -0.906316  0.852813  0.004612  S3_pocket
380  116.70  1  0.962912  10.582  6.664  -0.593967  0.759334  -0.004809  S3_pocket
381  120.90  1  0.898728  10.294  7.111  -0.888431  0.874240  0.006925  S3_pocket
382  117.87  1  0.952723  10.795  5.727  -0.807404  0.641443  -0.018788  S3_pocket
383  124.70  1  0.983985  11.265  4.852  -0.560186  0.588110  -0.004251  S3_pocket
384  113.39  1  0.937010  10.463  5.911  -0.766993  0.764283  -0.000924  S3_pocket
385  134.58  1  0.989226  10.993  6.174  -0.526165  0.618978  0.002543  S3_pocket
386  85.41  1  0.997165  11.603  6.645  -0.570737  0.694983  -0.006346  S3_pocket
387  114.45  1  0.872232  9.689  7.163  -0.995216  0.920526  0.012005  S3_pocket
388  101.76  1  0.962299  10.859  5.722  -0.902927  0.735263  -0.009693  S3_pocket
389  97.12  1  0.819464  9.905  8.517  -0.902875  1.007442  0.009721  S3_pocket
390  109.13  1  0.910896  10.876  6.699  -0.865317  0.813190  0.003530  S3_pocket
391  105.67  1  0.787719  7.462  11.650  -0.997791  1.255328  -0.015197  S1_pocket
392  95.43  1  0.749537  6.889  12.091  -0.976495  1.364262  -0.024157  S1_pocket
393  126.36  1  0.791071  7.340  12.114  -0.996901  1.327449  -0.011054  S1_pocket
394  122.11  1  0.872376  10.148  9.069  -0.695462  1.009844  0.011035  S3_pocket
395  131.77  1  0.854792  9.177  8.767  -0.914059  1.044782  0.008380  S3_pocket
396  120.93  1  0.698858  6.767  13.404  -0.941806  1.439449  -0.009131  S1_pocket
397  94.98  1  0.808863  7.737  12.873  -0.969890  1.282246  -0.014173  S1_pocket
398  103.46  1  0.788855  7.252  12.317  -0.958472  1.344715  -0.025115  S1_pocket
399  100.74  1  0.774946  7.826  12.458  -0.956716  1.339503  -0.007665  S1_pocket
400  111.49  1  0.763735  6.883  12.275  -0.987508  1.377633  -0.009587  S1_pocket
401  94.23  1  0.772448  7.225  12.074  -0.952435  1.304110  -0.026825  S1_pocket
402  97.97  1  0.782123  7.808  11.658  -0.949665  1.302662  -0.018823  S1_pocket
403  129.57  1  0.800750  7.254  12.263  -0.997186  1.272345  -0.027174  S1_pocket
404  120.43  1  0.743298  7.503  12.662  -0.991861  1.347733  -0.014111  S1_pocket
405  102.08  1  0.761188  7.428  12.431  -0.954155  1.291048  -0.012523  S1_pocket
406  108.17  1  0.765837  7.621  13.728  -0.880380  1.327537  -0.021533  S1_pocket
407  114.18  1  0.739494  7.292  13.974  -0.969490  1.406997  -0.022688  S1_pocket
408  83.42  1  0.763635  7.237  13.166  -0.925245  1.373995  -0.019949  S1_pocket
409  82.93  1  0.785226  7.660  12.519  -0.926834  1.339293  -0.022449  S1_pocket
410  104.57  1  0.742033  7.182  12.103  -0.980242  1.384930  -0.010035  S1_pocket
411  90.17  1  0.755259  8.216  12.377  -0.873800  1.341046  -0.007329  S1_pocket
412  106.29  1  0.842333  7.837  11.783  -0.976010  1.284821  -0.018061  S1_pocket
413  87.12  1  0.721066  7.405  13.539  -0.741365  1.378854  -0.017258  S1_pocket
414  107.21  1  0.748710  7.579  13.149  -0.945238  1.340458  -0.009806  S1_pocket
415  104.05  1  0.806607  7.597  11.719  -0.970774  1.303981  -0.014846  S1_pocket
416  105.93  1  0.777562  7.260  13.857  -0.967617  1.376559  -0.015098  S1_pocket
417  115.92  1  0.783023  7.041  13.248  -0.947243  1.344261  -0.012931  S1_pocket
418  103.43  1  0.763513  7.753  13.032  -0.958314  1.318359  -0.027011  S1_pocket
419  114.78  1  0.788964  8.123  13.124  -0.967812  1.330922  -0.006550  S1_pocket
420  85.79  1  0.759585  7.733  12.441  -0.882493  1.363430  -0.024154  S1_pocket
421  51.84  1  0.826022  9.626  10.980  -0.586475  1.157408  -0.016151  S1_pocket
422  114.00  1  0.772484  6.608  12.805  -0.683924  1.273391  -0.011836  S1_pocket
423  85.71  1  0.739260  7.314  11.904  -0.922598  1.293352  -0.007057  S1_pocket
424  118.12  1  0.709372  6.647  12.536  -0.855834  1.359787  -0.005528  S1_pocket
425  75.93  1  0.745464  8.509  11.378  0.579296  1.131179  -0.013887  surface
426  89.93  1  0.779595  8.181  10.840  0.124462  1.168374  -0.005505  surface
427  102.77  1  0.817726  7.135  12.747  0.199898  1.220588  -0.028314  S1_pocket
428  95.57  1  0.799969  6.647  12.568  -0.954616  1.384815  -0.028763  S1_pocket
429  89.77  1  0.755432  7.044  13.236  -0.944173  1.412878  -0.026591  S1_pocket
430  105.60  1  0.767347  6.324  13.504  -0.943382  1.404505  -0.033035  S1_pocket
431  107.93  1  0.724529  5.550  13.034  0.007941  1.303751  -0.013749  S1_pocket
432  94.58  1  0.682571  5.705  13.492  0.149295  1.347228  -0.019273  S1_pocket
433  92.61  1  0.638532  4.845  15.359  0.296267  1.474097  -0.014845  S1_pocket
434  88.94  1  0.747678  5.112  12.595  0.069514  1.286452  -0.013169  S1_pocket
435  85.53  1  0.782869  5.183  12.484  0.164419  1.231377  -0.017499  S1_pocket
436  82.34  1  0.779195  6.155  12.065  0.069054  1.267084  -0.012987  S1_pocket
437  87.27  1  0.789650  5.455  12.123  0.098355  1.237418  -0.005817  S1_pocket
438  93.44  1  0.782023  5.380  12.055  0.052695  1.272040  -0.018203  S1_pocket
439  94.70  1  0.742104  5.785  12.342  0.046884  1.303903  -0.002608  S1_pocket
440  77.52  1  0.740529  5.315  14.323  -0.011087  1.417539  -0.036812  S1_pocket
441  90.78  1  0.706907  5.121  14.625  0.249900  1.443818  -0.030848  S1_pocket
442  90.21  1  0.697596  5.150  14.730  0.056392  1.445183  -0.024287  S1_pocket
443  80.28  1  0.721828  5.008  15.105  -0.001927  1.448970  -0.026535  S1_pocket
444  86.20  1  0.680568  5.931  15.138  0.343743  1.454734  -0.031989  S1_pocket
445  99.75  1  0.708769  5.901  14.661  0.223859  1.432652  -0.024212  S1_pocket
446  88.37  1  0.698763  5.392  14.505  0.323824  1.414484  -0.038242  S1_pocket
447  88.05  1  0.761600  5.509  12.916  0.045675  1.324651  -0.015241  S1_pocket
448  69.81  1  0.771756  5.190  13.876  0.129851  1.286974  -0.012145  S1_pocket
449  68.49  1  0.754078  5.464  13.791  0.316886  1.344182  -0.022795  S1_pocket
450  85.80  1  0.690697  6.002  15.890  0.334851  1.514540  -0.025810  S1_pocket
451  68.08  1  0.669321  5.103  16.462  0.623664  1.485543  -0.018717  S1_pocket
452  88.49  1  0.729811  7.070  13.968  0.489362  1.309631  -0.014500  surface
453  89.47  1  0.819998  7.528  11.973  0.926200  1.040577  -0.052248  surface
454  108.23  1  0.757946  5.534  14.768  0.398114  1.325199  -0.018486  S1_pocket
455  82.56  1  0.739830  5.852  14.329  0.157614  1.330838  -0.025158  S1_pocket
456  70.98  1  0.793094  5.735  13.104  0.095439  1.247741  -0.017850  S1_pocket
457  86.34  1  0.755219  5.975  13.629  0.268645  1.306240  -0.022114  S1_pocket
458  89.10  1  0.676634  5.732  15.624  0.206911  1.522372  -0.039908  S1_pocket
459  77.60  1  0.702367  5.852  14.332  0.241962  1.426542  -0.023166  S1_pocket
460  103.94  1  0.687434  5.333  14.332  0.066801  1.375861  -0.020489  S1_pocket
461  83.96  1  0.710465  4.699  15.204  0.260934  1.435438  -0.031598  S1_pocket
462  77.69  1  0.702119  5.606  14.779  0.407889  1.402321  -0.027893  S1_pocket
463  78.40  1  0.717914  5.749  14.866  0.517276  1.349420  -0.015694  S1_pocket
464  82.98  1  0.703586  5.945  14.572  0.360633  1.351873  -0.036013  S1_pocket
465  67.94  1  0.743329  4.578  15.269  0.491856  1.368344  -0.051426  S1_pocket
466  83.85  1  0.694962  4.991  14.833  0.419342  1.383356  -0.016877  S1_pocket
467  82.64  1  0.671457  5.722  15.469  0.538679  1.433791  -0.022592  surface
468  63.34  1  0.654267  4.917  16.939  0.382020  1.556402  -0.036540  S1_pocket
469  79.29  1  0.635481  5.304  17.673  0.369775  1.611590  -0.040025  S1_pocket
470  105.01  1  0.747657  5.795  13.959  0.370324  1.282590  -0.027013  S1_pocket
471  96.69  1  0.728960  5.114  14.523  0.380867  1.372162  -0.048317  S1_pocket
472  69.49  1  0.675371  5.350  15.610  0.060798  1.501044  -0.038469  S1_pocket
473  87.38  1  0.731017  6.498  13.767  0.094036  1.338468  -0.020945  S1_pocket
474  85.51  1  0.720048  4.943  14.678  0.019607  1.420072  -0.019047  S1_pocket
475  81.65  1  0.736040  5.818  14.057  0.177444  1.378672  -0.035473  S1_pocket
476  65.92  1  0.648198  5.267  16.689  0.248002  1.571453  -0.025520  S1_pocket
477  78.17  1  0.675464  6.134  15.242  -0.010703  1.507912  -0.030033  S1_pocket
478  86.60  1  0.734713  5.379  14.536  0.274175  1.396980  -0.022717  S1_pocket
479  85.92  1  0.733501  5.134  14.753  0.196713  1.349767  -0.030331  S1_pocket
480  98.65  1  0.699321  6.272  14.033  0.196530  1.402967  -0.018331  S1_pocket
481  74.49  1  0.659849  5.134  16.490  0.195406  1.561591  -0.019172  S1_pocket
482  79.92  1  0.723049  5.589  13.725  0.346785  1.319129  -0.024270  S1_pocket
483  79.40  1  0.677036  5.914  15.556  0.162951  1.498344  -0.025285  S1_pocket
484  81.91  1  0.666362  6.519  16.656  0.138377  1.592410  -0.019577  S1_pocket
485  93.79  1  0.633888  6.503  16.324  0.182416  1.595462  -0.030705  surface
486  94.59  1  0.669762  6.586  15.463  0.017812  1.550047  -0.039309  S1_pocket
487  69.24  1  0.682309  5.319  16.055  0.193584  1.513713  -0.046696  S1_pocket
488  79.19  1  0.668864  5.464  16.672  0.240713  1.525192  -0.017858  S1_pocket
489  93.09  1  0.749226  5.194  13.802  0.196687  1.345092  -0.022206  S1_pocket
490  77.97  1  0.763996  5.985  13.761  0.381194  1.267071  -0.026720  S1_pocket
491  81.97  1  0.728594  5.309  13.818  0.141370  1.355617  -0.015951  S1_pocket
492  66.87  1  0.671907  5.810  15.810  0.385518  1.476642  -0.028504  S1_pocket
493  72.47  1  0.761926  5.233  14.150  0.055138  1.340947  -0.026286  S1_pocket
494  96.29  1  0.688517  5.654  14.107  0.056938  1.435584  -0.026854  S1_pocket
495  87.83  1  0.694826  5.664  14.457  0.238789  1.403402  -0.036346  S1_pocket
496  65.76  1  0.575878  7.262  15.436  0.062142  1.579375  -0.026309  surface
497  67.84  1  0.712193  7.451  13.156  -0.090284  1.378908  -0.044582  S1_pocket
498  113.94  1  0.843412  6.058  12.396  0.645190  1.076263  -0.031081  surface
499  93.14  1  0.786568  5.511  11.711  0.248335  1.134621  -0.021836  surface
500  88.61  1  0.818165  5.356  12.038  0.420918  1.079328  -0.025572  surface
501  97.25  1  0.785746  5.441  12.789  0.413718  1.110016  -0.016714  surface
502  85.98  1  0.696183  5.654  12.700  0.248057  1.259734  -0.017359  surface
503  80.07  1  0.818943  5.156  12.615  0.076070  1.199358  -0.005842  S1_pocket
504  92.08  1  0.803859  5.540  12.502  0.153945  1.151120  -0.030393  surface
505  96.94  1  0.754883  6.289  11.400  -0.257753  1.169295  -0.010721  S1_pocket
506  89.42  1  0.746919  5.275  13.007  0.231621  1.218951  -0.010157  surface
507  75.48  1  0.728565  5.669  12.713  0.382477  1.287465  -0.038011  surface
508  84.47  1  0.713682  4.916  13.876  0.151290  1.306139  -0.019753  S1_pocket
509  100.81  1  0.760969  5.935  14.077  0.141800  1.326330  -0.022349  S1_pocket
510  93.00  1  0.791378  5.734  11.686  -0.166707  1.212818  0.000927  S1_pocket
511  83.71  1  0.737528  6.621  12.381  0.425119  1.190244  -0.008375  surface
512  75.77  1  0.705322  5.644  13.421  0.066518  1.341796  -0.022082  S1_pocket
513  86.90  1  0.741264  5.707  12.029  0.118549  1.206531  -0.013737  surface
514  96.88  1  0.722460  5.602  12.692  -0.003754  1.245527  -0.015051  S1_pocket
515  96.36  1  0.776477  5.638  12.496  0.396262  1.158631  -0.014896  surface
516  90.25  1  0.745339  5.074  12.097  -0.036181  1.247753  -0.022171  S1_pocket
517  98.41  1  0.738033  5.398  12.371  -0.002576  1.241775  -0.012040  S1_pocket
518  85.78  1  0.778802  5.433  12.447  0.064352  1.216064  -0.040186  S1_pocket
519  88.87  1  0.795308  5.904  12.124  0.017825  1.164913  -0.003275  S1_pocket
520  88.25  1  0.799051  5.747  12.030  -0.131620  1.165437  -0.001543  S1_pocket
521  95.41  1  0.687321  5.259  12.846  0.026973  1.374038  -0.015294  S1_pocket
522  95.86  1  0.757997  6.143  12.068  0.314302  1.141642  -0.009973  surface
523  98.45  1  0.779454  5.607  12.300  0.237720  1.132641  -0.018211  surface
524  79.22  1  0.716206  6.458  14.024  0.182167  1.390543  -0.014799  S1_pocket
525  97.69  1  0.772636  5.733  12.555  -0.007058  1.243966  -0.016492  S1_pocket
526  82.31  1  0.754339  7.422  12.542  0.313183  1.278597  -0.020212  surface
527  95.79  1  0.775845  5.925  12.537  0.074898  1.184788  -0.006398  S1_pocket
528  93.17  1  0.695881  5.352  13.750  -0.055231  1.384392  -0.026172  S1_pocket
529  96.19  1  0.718075  6.378  12.271  0.133817  1.220663  -0.004554  surface
530  101.71  1  0.751218  5.580  11.445  -0.194425  1.256596  -0.014455  S1_pocket
531  101.65  1  0.838819  5.190  11.834  0.116195  1.065568  -0.008101  surface
532  82.41  1  0.803640  5.393  12.808  0.010103  1.204410  -0.023900  S1_pocket
533  80.97  1  0.746794  5.105  12.768  0.040118  1.207862  -0.011831  surface
534  98.39  1  0.750601  6.317  12.194  0.007436  1.208973  -0.006531  S1_pocket
535  77.66  1  0.696203  6.159  13.066  0.167147  1.369773  -0.048149  S1_pocket
536  87.42  1  0.709987  6.002  11.783  -0.254170  1.353009  0.008285  S1_pocket
537  98.37  1  0.750904  6.089  12.433  0.004208  1.235445  -0.011301  S1_pocket
538  82.96  1  0.788962  5.140  11.817  0.174853  1.176068  -0.011687  surface
539  90.72  1  0.742513  6.237  12.778  0.650570  1.127882  -0.025509  surface
540  90.50  1  0.761690  6.341  12.907  0.300145  1.239489  -0.013632  S1_pocket
541  82.50  1  0.764004  5.488  13.080  0.063236  1.224638  -0.005640  S1_pocket
542  78.68  1  0.813535  5.612  11.081  0.076048  1.052430  -0.018129  surface
543  93.46  1  0.694012  5.549  12.898  0.145677  1.330148  -0.028171  S1_pocket
544  87.65  1  0.669940  5.564  12.754  0.051924  1.326607  -0.020295  S1_pocket
545  91.83  1  0.686404  4.978  12.913  -0.023106  1.321107  -0.019011  S1_pocket
546  86.29  1  0.616433  5.170  14.269  0.002299  1.500618  -0.021543  S1_pocket
547  77.50  1  0.662631  5.628  13.535  -0.016526  1.393310  -0.028659  S1_pocket
548  83.37  1  0.771320  5.591  11.979  0.058998  1.147300  0.001680  surface
549  94.84  1  0.712649  5.434  12.146  -0.271415  1.279278  0.003043  S1_pocket
550  87.55  1  0.666680  5.419  14.044  -0.139076  1.421134  -0.023108  S1_pocket
551  78.88  1  0.641820  4.995  13.807  0.009897  1.443349  -0.028205  S1_pocket
552  79.26  1  0.690336  5.374  13.112  0.103294  1.353801  -0.041835  S1_pocket
553  92.74  1  0.594702  5.656  14.945  -0.283670  1.570313  -0.021191  S1_pocket
554  85.26  1  0.651052  4.903  14.553  0.148888  1.414449  -0.024698  S1_pocket
555  97.51  1  0.597313  6.195  14.533  -0.042906  1.522773  -0.029040  S1_pocket
556  95.06  1  0.674784  6.121  13.101  -0.069307  1.367610  -0.016377  S1_pocket
557  73.97  1  0.638012  5.451  14.652  0.276530  1.463443  -0.030698  S1_pocket
558  98.05  1  0.646282  5.010  15.624  0.224340  1.513542  -0.049469  S1_pocket
559  88.49  1  0.706265  5.638  14.993  0.397701  1.424187  -0.018805  S1_pocket
560  87.34  1  0.683090  6.057  15.006  0.449761  1.407387  -0.018728  surface
561  90.91  1  0.649731  6.239  15.473  0.018503  1.555105  -0.039755  S1_pocket
562  84.37  1  0.656297  6.076  13.324  -0.209177  1.406388  -0.029996  S1_pocket
563  87.53  1  0.743954  5.877  12.564  0.034665  1.350578  -0.014609  S1_pocket
564  83.08  1  0.706003  5.423  12.824  0.203254  1.372369  -0.005752  S1_pocket
565  106.72  1  0.734809  5.762  13.465  0.262814  1.351255  -0.010121  S1_pocket
566  84.79  1  0.711739  5.168  12.929  0.242337  1.320314  -0.024509  S1_pocket
567  84.59  1  0.723778  5.573  12.984  0.304135  1.277964  -0.020720  S1_pocket
568  89.92  1  0.674392  5.910  12.750  0.202275  1.395343  -0.016565  S1_pocket
569  103.79  1  0.724869  6.016  12.847  0.202138  1.311272  -0.007258  S1_pocket
570  89.47  1  0.741658  6.134  12.446  -0.102652  1.298369  -0.020246  S1_pocket
571  96.57  1  0.861452  6.331  10.997  -0.960131  1.221327  -0.034295  S1_pocket
572  100.18  1  0.819616  6.941  10.720  -0.976153  1.207075  -0.019458  S1_pocket
573  124.04  1  0.743910  5.974  12.953  -0.955271  1.397153  -0.011530  S1_pocket
574  106.70  1  0.770335  6.643  11.613  -0.955336  1.272577  -0.002451  S1_pocket
575  123.91  1  0.791749  7.181  12.384  -0.949997  1.276503  -0.008636  S1_pocket
576  109.60  1  0.794387  7.378  12.091  -0.992105  1.278445  -0.005122  S1_pocket
577  98.56  1  0.812803  6.985  11.959  -0.981954  1.254082  -0.033801  S1_pocket
578  101.01  1  0.806860  6.956  11.742  -0.981933  1.276586  -0.012496  S1_pocket
579  110.89  1  0.797637  7.128  11.801  -0.865120  1.285870  -0.027602  S1_pocket
580  115.34  1  0.801558  6.919  11.953  -0.982747  1.250872  -0.025557  S1_pocket
581  104.86  1  0.823197  6.789  11.506  -0.987553  1.246553  -0.017991  S1_pocket
582  109.34  1  0.775043  6.665  12.326  -0.987526  1.304932  -0.010061  S1_pocket
583  120.21  1  0.794247  6.798  11.652  -0.930310  1.217738  -0.015016  S1_pocket
584  98.06  1  0.650319  8.532  11.919  -0.801797  1.425141  -0.004300  S1_pocket
585  102.21  1  0.763121  7.083  12.355  -0.947455  1.346264  -0.025648  S1_pocket
586  110.97  1  0.811905  6.884  11.470  -0.983161  1.235143  -0.013387  S1_pocket
587  -107.72  3  0.804197  6.823  10.960  0.082327  1.093509  -0.047410  surface
588  -82.42  2  0.838717  7.268  10.510  0.456103  0.974865  -0.018564  surface
589  -97.17  3  0.813054  6.852  10.803  0.462703  1.037195  -0.013595  surface
590  -93.58  3  0.791019  7.890  10.532  0.143454  1.075238  -0.018090  surface
591  -108.49  3  0.830898  6.723  10.764  0.432809  0.974872  -0.026481  surface
592  -105.83  3  0.775695  7.518  10.423  0.139908  1.114596  -0.010712  surface
593  -112.47  3  0.814741  7.648  10.308  0.039534  1.024099  -0.031083  surface
594  -98.36  3  0.838779  6.770  11.364  0.603395  0.949338  -0.016502  surface
595  -98.72  3  0.846588  7.084  10.651  0.129450  1.011486  -0.025099  surface
596  -96.82  3  0.810336  6.800  11.139  0.229534  1.059472  -0.019367  surface
597  -98.50  3  0.855853  7.280  10.810  0.367899  0.994207  -0.008632  surface
598  -91.20  3  0.776460  6.902  11.284  0.115048  1.136590  -0.023469  surface
599  -108.39  3  0.777665  6.828  12.087  0.607399  1.124486  -0.041412  surface
600  -105.90  3  0.831681  7.013  10.425  0.580449  0.918763  -0.003854  surface
601  -98.50  3  0.855331  6.992  10.283  0.459120  0.963148  -0.017827  surface
602  -105.20  3  0.814104  7.482  11.295  0.220608  1.088944  -0.024037  surface
603  -101.67  3  0.803577  7.125  10.787  0.358479  1.036646  -0.019250  surface
604  -105.29  3  0.854655  6.963  10.620  0.543293  0.934104  -0.020203  surface
605  -102.59  3  0.778807  7.506  11.338  0.153569  1.099229  -0.026926  surface
606  -100.85  3  0.770843  7.327  11.833  0.145156  1.145848  -0.013738  surface
607  -109.06  3  0.806934  7.682  10.263  -0.157963  1.104194  -0.043030  surface
608  -103.67  3  0.767590  9.442  10.006  -0.366596  1.176729  -0.022668  surface
609  -83.45  2  0.847468  7.281  11.118  0.262923  1.069126  -0.024883  surface
610  -87.41  2  0.752479  8.027  10.847  0.331112  1.150179  -0.028308  surface
611  -67.69  2  0.830190  7.343  11.321  0.432901  1.001449  -0.010580  surface
612  -91.70  3  0.706182  8.313  11.318  0.530167  1.206837  -0.036566  surface
613  -75.27  2  0.689623  7.613  11.667  0.534571  1.214299  -0.008377  surface
614  -91.86  3  0.762970  7.716  10.737  0.356513  1.106691  -0.020748  surface
615  114.24  1  0.691637  8.571  11.596  -0.940507  1.388142  -0.004438  S1_pocket
616  115.40  1  0.735982  7.417  11.452  -0.890940  1.334827  0.004575  S1_pocket
617  107.30  1  0.773699  7.210  12.972  -0.967077  1.339110  -0.026467  S1_pocket
618  -76.05  2  0.540279  10.874  15.529  0.257604  1.669485  0.003652  surface
619  -87.08  2  0.765727  11.085  10.719  0.035490  1.288393  -0.005617  surface
620  -93.25  3  0.734189  11.714  11.470  0.032240  1.399927  0.000153  surface
621  -86.94  2  0.713189  11.098  11.422  -0.079270  1.399461  -0.006481  surface
622  -65.85  2  0.704264  7.372  11.851  0.743234  1.199341  -0.033011  surface
623  -109.18  3  0.860008  6.845  11.247  0.455750  0.983320  -0.026138  surface
624  -104.47  3  0.809596  6.763  10.570  0.155121  1.024553  -0.016207  surface
