# GMM n=4 pocket classification, T=40C
# Classes: S1_pocket, S3_pocket, surface, extended
# frame  chi2  chi2_state  wcn  d_S1  d_S3  M  dist_nm  Q_p  class
315  -84.75  2  0.793682  13.166  6.963  -0.757785  1.006327  -0.000169  S3_pocket
316  -119.54  3  0.893354  13.016  5.103  -0.510961  0.827198  0.000489  S3_pocket
317  -115.96  3  0.892608  12.835  5.538  -0.616320  0.848277  -0.000453  S3_pocket
318  -119.25  3  0.909309  13.211  5.056  -0.560148  0.741400  -0.010672  S3_pocket
319  -100.45  3  0.863093  13.206  5.973  -0.919423  0.876569  -0.008914  S3_pocket
320  -97.08  3  0.873449  13.242  5.352  -0.704909  0.819915  -0.010721  S3_pocket
321  56.73  1  0.870104  11.491  6.750  0.481435  0.592644  -0.009099  surface
322  99.18  1  0.813509  12.322  7.974  0.801069  0.891725  0.001571  surface
323  83.14  1  0.901282  12.674  6.011  0.712378  0.646482  0.002158  surface
324  22.80  0  0.927714  12.566  6.118  0.475969  0.663627  -0.003028  surface
325  91.86  1  0.939715  11.923  5.489  0.429682  0.574047  -0.017829  surface
326  89.51  1  0.934671  11.770  5.952  0.639679  0.589294  -0.015958  surface
327  83.46  1  0.818017  12.222  7.434  0.789350  0.868014  -0.014650  surface
328  102.85  1  0.859068  13.085  5.308  0.787284  0.719563  -0.021658  surface
329  61.13  1  0.937768  13.525  4.943  0.431689  0.744203  -0.017321  surface
330  84.94  1  0.870393  12.682  6.007  0.826621  0.729567  -0.014867  surface
331  21.26  0  0.908411  11.692  5.051  0.218373  0.732275  -0.002920  surface
332  87.90  1  0.830601  12.272  6.501  0.870025  0.826962  -0.003355  surface
333  64.09  1  0.918405  12.235  4.917  0.581227  0.699930  -0.026365  surface
334  36.74  0  0.930503  12.812  4.888  0.466103  0.746475  -0.023561  surface
335  83.97  1  0.891000  12.615  5.678  0.709340  0.757544  -0.011603  surface
336  62.15  1  0.916872  12.070  4.263  0.357228  0.690598  -0.023945  surface
337  74.14  1  0.923323  12.797  4.761  0.726043  0.734626  -0.012052  surface
338  78.45  1  0.902898  11.798  5.695  0.844873  0.656319  -0.001753  surface
339  108.61  1  0.923402  11.488  5.537  0.780223  0.672977  -0.014333  surface
340  109.72  1  0.891631  11.718  5.437  0.697217  0.722058  -0.005052  surface
341  90.02  1  0.873381  12.250  6.532  0.889581  0.773819  -0.013041  surface
342  65.34  1  0.889361  11.895  5.563  0.870356  0.711043  -0.008771  surface
343  81.31  1  0.889615  11.496  5.447  0.884282  0.746560  -0.018589  surface
344  96.88  1  0.906431  11.241  5.271  0.852839  0.713430  -0.024847  surface
345  105.78  1  0.873403  11.521  5.494  0.801916  0.717138  0.001971  surface
346  46.00  0  0.923066  13.140  5.106  0.392046  0.686392  -0.009288  surface
347  62.94  1  0.864864  11.752  5.985  0.651845  0.778962  -0.018741  surface
348  54.60  1  0.871059  11.892  5.466  0.573479  0.763404  -0.020316  surface
349  65.68  1  0.927988  12.119  4.896  0.536920  0.678477  -0.029473  surface
350  86.18  1  0.834902  12.291  6.378  0.780334  0.775784  -0.018575  surface
351  70.57  1  0.876837  13.288  5.608  0.602262  0.780853  -0.018383  surface
352  62.77  1  0.883758  13.188  4.787  0.608932  0.756454  -0.018952  surface
353  52.67  1  0.903379  13.309  4.624  0.500551  0.713621  -0.026212  surface
354  77.23  1  0.880687  13.362  5.494  0.722826  0.786020  -0.023514  surface
355  54.11  1  0.916157  13.191  5.203  0.591590  0.708883  -0.037885  surface
356  59.10  1  0.925326  12.786  5.207  0.696202  0.725524  -0.010441  surface
357  44.28  0  0.980702  12.393  4.659  0.416952  0.706156  -0.010679  surface
358  75.09  1  0.889689  12.648  5.030  0.620585  0.738219  -0.020680  surface
359  48.01  0  0.901999  12.913  5.374  0.607009  0.784809  -0.010828  surface
360  51.69  1  0.919703  12.778  5.010  0.739525  0.761591  -0.016787  surface
361  56.93  1  0.908890  13.364  4.919  0.515665  0.733339  -0.029006  surface
362  68.36  1  0.904923  12.433  5.099  0.367286  0.735193  -0.015554  surface
363  90.80  1  0.894274  12.437  5.056  0.721377  0.758432  -0.029126  surface
364  62.32  1  0.843562  12.669  5.924  0.752876  0.829477  -0.029644  surface
365  100.59  1  0.873356  11.841  5.980  0.920791  0.690786  -0.014135  surface
366  75.03  1  0.785678  12.962  7.118  0.799349  0.884647  -0.001270  surface
367  100.11  1  0.798750  11.976  6.947  0.853962  0.852078  0.000330  surface
368  58.85  1  0.793223  12.390  8.105  0.928132  0.956499  -0.011903  surface
369  98.62  1  0.925224  11.290  5.449  0.820443  0.733111  -0.010732  surface
370  88.25  1  0.881369  11.133  5.549  0.811347  0.717676  -0.012585  surface
371  100.48  1  0.896113  12.000  5.761  0.876135  0.747727  -0.017919  surface
372  73.43  1  0.866171  11.539  6.030  0.778576  0.747662  -0.014984  surface
373  78.65  1  0.891119  12.459  5.566  0.832225  0.750586  -0.000261  surface
374  99.56  1  0.891158  11.702  5.704  0.939649  0.693066  -0.023207  surface
375  88.07  1  0.868826  11.526  6.512  0.895195  0.802903  -0.014284  surface
376  100.72  1  0.891954  12.662  5.608  0.796946  0.724851  -0.000764  surface
377  81.33  1  0.884271  11.365  5.792  0.917125  0.736759  -0.016854  surface
378  69.43  1  0.891025  11.810  6.616  0.938448  0.764804  -0.016156  surface
379  97.06  1  0.929323  11.021  5.273  0.848328  0.664353  -0.027713  surface
380  65.13  1  0.894046  11.629  5.935  0.828112  0.750609  0.011220  surface
381  77.89  1  0.887384  11.195  5.340  0.738277  0.679966  -0.009775  surface
382  74.77  1  0.887400  10.932  5.754  0.794772  0.648425  -0.022811  surface
383  90.98  1  0.896289  11.477  5.490  0.673968  0.690156  -0.021555  surface
384  93.61  1  0.894934  12.488  5.584  0.702675  0.689297  -0.011644  surface
385  81.96  1  0.914734  11.470  5.896  0.878142  0.684821  -0.020706  surface
386  94.17  1  0.897437  11.259  5.722  0.625954  0.602530  -0.019078  surface
387  71.13  1  0.863658  13.451  5.715  0.396156  0.693451  -0.003882  surface
388  77.34  1  0.928984  11.393  5.766  0.637561  0.652019  -0.020417  surface
389  88.33  1  0.893187  11.381  5.126  0.519885  0.664315  -0.004478  surface
390  82.11  1  0.882995  11.300  5.517  0.558963  0.682246  -0.005992  surface
391  63.25  1  0.881612  11.838  5.970  0.461797  0.628298  -0.000462  surface
392  -97.91  3  0.840316  12.537  6.016  -0.900996  0.943537  0.000416  S3_pocket
393  -79.91  2  0.852736  12.421  5.604  -0.958725  0.888467  -0.011098  S3_pocket
394  -108.16  3  0.810942  12.476  6.004  -0.952356  0.975252  -0.004104  S3_pocket
395  -124.22  3  0.941142  11.109  6.133  -0.392023  0.579555  -0.016352  S3_pocket
396  164.97  0  0.887830  9.693  5.694  -0.827479  0.767042  -0.000449  S3_pocket
397  -170.39  0  0.975311  10.222  5.110  -0.464169  0.571912  -0.001335  S3_pocket
398  -166.19  0  0.983504  10.333  4.653  -0.275477  0.599503  -0.011751  S3_pocket
399  123.14  1  0.944461  10.143  4.851  -0.758054  0.734548  -0.004592  S3_pocket
400  149.82  1  0.949564  10.306  4.420  -0.645187  0.708369  -0.006648  S3_pocket
401  139.81  1  1.000887  11.203  4.358  -0.317195  0.491740  0.001345  S3_pocket
402  161.80  0  1.000974  10.884  4.276  -0.604519  0.553567  0.003045  S3_pocket
403  -117.40  3  0.967565  10.978  5.318  -0.521906  0.529826  0.001474  S3_pocket
404  124.62  1  0.989601  10.216  4.155  -0.630291  0.585815  0.001876  S3_pocket
405  138.87  1  0.952961  10.210  5.031  -0.857363  0.711465  -0.014093  S3_pocket
406  136.75  1  0.970499  9.957  4.849  -0.732131  0.656005  -0.017429  S3_pocket
407  143.89  1  0.963105  9.727  4.328  -0.461945  0.589460  -0.010420  S3_pocket
408  132.73  1  1.018117  10.605  4.084  -0.610596  0.567968  -0.006138  S3_pocket
409  127.32  1  0.973729  9.755  4.133  -0.555840  0.628423  -0.008474  S3_pocket
410  118.09  1  0.961335  9.652  4.972  -0.794965  0.672444  -0.009722  S3_pocket
411  125.58  1  0.962788  10.460  5.386  -0.812378  0.677596  -0.007756  S3_pocket
412  100.62  1  0.911000  9.976  4.658  -0.840558  0.691894  -0.017942  S3_pocket
413  115.34  1  0.953070  10.170  5.687  -0.720978  0.658915  -0.003121  S3_pocket
414  147.67  1  0.970190  10.106  4.349  -0.671217  0.638546  -0.000108  S3_pocket
415  102.49  1  0.968551  9.847  4.996  -0.883510  0.679405  -0.003476  S3_pocket
416  121.63  1  0.919899  9.755  6.503  -0.890528  0.792350  -0.013763  S3_pocket
417  174.10  0  0.965991  9.758  4.920  -0.564637  0.663871  0.001251  S3_pocket
418  116.51  1  1.002286  10.045  5.195  -0.738867  0.679184  -0.007113  S3_pocket
419  124.42  1  0.955361  9.779  5.403  -0.800451  0.671029  -0.008890  S3_pocket
420  117.37  1  0.957924  10.054  4.729  -0.901241  0.730960  -0.014351  S3_pocket
421  125.80  1  0.970392  9.848  4.735  -0.812201  0.754427  -0.013138  S3_pocket
422  113.48  1  0.959997  9.994  4.883  -0.763469  0.661354  -0.008097  S3_pocket
423  119.94  1  0.975509  10.064  5.083  -0.885849  0.742640  -0.013064  S3_pocket
424  105.97  1  0.975522  10.358  5.163  -0.826722  0.693908  -0.016057  S3_pocket
425  127.64  1  0.950921  9.796  4.951  -0.886599  0.747135  -0.012587  S3_pocket
426  98.18  1  1.015993  10.803  4.540  -0.708161  0.560701  -0.013972  S3_pocket
427  122.10  1  0.963523  9.912  4.721  -0.850324  0.707735  -0.005153  S3_pocket
428  131.84  1  0.979322  9.769  4.335  -0.745666  0.688320  -0.014954  S3_pocket
429  118.57  1  0.978987  10.147  4.495  -0.801455  0.689729  -0.003788  S3_pocket
430  103.45  1  0.964575  10.304  4.421  -0.798799  0.705365  -0.015655  S3_pocket
431  129.69  1  0.951189  10.728  5.035  -0.795674  0.746274  -0.001335  S3_pocket
432  150.58  0  0.936182  9.471  5.798  -0.606759  0.709058  -0.005290  S3_pocket
433  123.01  1  0.951486  10.149  5.358  -0.733533  0.732681  -0.003506  S3_pocket
434  126.47  1  0.974891  10.090  4.681  -0.653367  0.633337  -0.007016  S3_pocket
435  -177.08  0  0.952705  10.670  4.520  -0.456707  0.657021  0.003547  S3_pocket
436  124.25  1  0.935082  10.208  4.098  -0.841587  0.676561  -0.009948  S3_pocket
437  142.52  1  0.957186  10.015  4.129  -0.538207  0.645435  -0.002856  S3_pocket
438  135.10  1  0.952304  10.559  3.994  -0.634211  0.663748  -0.017303  S3_pocket
439  158.89  0  0.910545  9.618  4.277  -0.698703  0.704997  -0.008747  S3_pocket
440  122.10  1  0.971325  9.787  4.648  -0.773947  0.632751  -0.014554  S3_pocket
441  132.79  1  0.926756  10.110  4.961  -0.750913  0.633299  0.003095  S3_pocket
442  134.10  1  0.899089  10.539  5.924  -0.763942  0.742452  0.001286  S3_pocket
443  125.88  1  0.941128  9.624  4.714  -0.733081  0.649291  -0.001652  S3_pocket
444  124.66  1  0.964354  10.544  4.005  -0.668097  0.635737  0.001953  S3_pocket
445  140.03  1  0.948233  9.794  4.510  -0.708749  0.658441  0.002306  S3_pocket
446  125.32  1  0.932860  9.975  4.379  -0.843054  0.717787  -0.017788  S3_pocket
447  95.84  1  0.909605  10.578  5.654  -0.944708  0.809758  -0.015839  S3_pocket
448  151.38  0  0.886270  9.491  6.607  -0.620583  0.767135  -0.001339  S3_pocket
449  123.34  1  0.936086  9.868  5.292  -0.863693  0.781758  -0.020223  S3_pocket
450  118.31  1  0.878838  9.961  6.274  -0.843383  0.792690  -0.012808  S3_pocket
451  120.14  1  0.922356  9.812  6.324  -0.822418  0.828933  0.003700  S3_pocket
452  85.99  1  0.857826  9.747  7.491  -0.998877  0.884780  -0.004131  S3_pocket
453  115.19  1  0.874736  9.399  5.208  -0.977028  0.901204  -0.016338  S3_pocket
454  159.26  0  0.941747  10.367  4.894  -0.561049  0.714280  -0.022638  S3_pocket
455  114.87  1  0.893743  10.799  5.351  -0.852775  0.764458  -0.009257  S3_pocket
456  120.92  1  0.770418  6.266  9.444  -0.928897  1.101742  -0.010074  S1_pocket
457  146.83  1  0.957932  10.095  4.207  -0.534934  0.654112  -0.010838  S3_pocket
458  139.99  1  0.935557  10.210  5.233  -0.808413  0.697954  -0.007195  S3_pocket
459  126.19  1  0.849784  10.199  6.822  -0.898438  0.869096  -0.005237  S3_pocket
460  128.51  1  0.932935  9.521  4.215  -0.799526  0.687941  0.001539  S3_pocket
461  118.70  1  0.961673  10.218  4.382  -0.749409  0.660888  -0.012476  S3_pocket
462  111.85  1  0.908449  11.184  5.510  -0.685455  0.740566  -0.007268  S3_pocket
463  178.36  0  0.944807  10.203  4.589  -0.644773  0.672501  0.003052  S3_pocket
464  113.17  1  0.981622  10.488  4.794  -0.825778  0.691947  -0.006817  S3_pocket
465  139.18  1  0.962836  9.832  4.574  -0.746080  0.661768  0.006668  S3_pocket
466  163.81  0  0.974933  10.816  4.291  -0.701897  0.636411  -0.004188  S3_pocket
467  137.23  1  0.896362  9.581  5.553  -0.967782  0.861054  -0.004827  S3_pocket
468  114.86  1  0.949619  10.391  4.745  -0.744257  0.637979  -0.016868  S3_pocket
469  143.12  1  0.958731  10.451  4.284  -0.580169  0.578359  -0.017443  S3_pocket
470  104.48  1  0.928663  9.184  4.697  -0.893586  0.753798  -0.013662  S3_pocket
471  123.23  1  0.961500  10.107  4.942  -0.737534  0.664493  -0.012528  S3_pocket
472  121.60  1  0.985138  10.177  4.097  -0.621738  0.592902  -0.015893  S3_pocket
473  141.84  1  0.888588  10.076  5.109  -0.972079  0.895331  0.001472  S3_pocket
474  133.17  1  0.961794  10.477  4.672  -0.653114  0.596306  0.000297  S3_pocket
475  115.24  1  0.972630  10.092  4.489  -0.820888  0.624758  -0.013303  S3_pocket
476  120.91  1  0.973076  10.395  4.806  -0.779568  0.657271  -0.020629  S3_pocket
477  123.15  1  0.985974  10.042  4.582  -0.797040  0.684789  -0.015455  S3_pocket
478  117.74  1  0.960154  10.657  4.179  -0.779722  0.609956  0.000841  S3_pocket
479  113.14  1  0.947358  10.753  4.666  -0.847789  0.623339  -0.005227  S3_pocket
480  118.46  1  0.952428  10.666  5.167  -0.814891  0.607868  -0.010384  S3_pocket
481  118.33  1  0.976326  10.745  4.520  -0.828176  0.638893  -0.017525  S3_pocket
482  164.75  0  0.962888  10.216  4.489  -0.630970  0.627157  0.002245  S3_pocket
483  127.03  1  0.986580  10.084  4.114  -0.793536  0.649599  -0.010941  S3_pocket
484  171.05  0  0.984456  10.477  4.374  -0.678533  0.596562  -0.008061  S3_pocket
485  151.44  0  0.948775  10.358  4.744  -0.699467  0.641584  0.001289  S3_pocket
486  122.77  1  0.954745  9.718  5.076  -0.828677  0.715717  -0.013902  S3_pocket
487  107.31  1  0.963572  10.228  4.617  -0.860540  0.668245  -0.013540  S3_pocket
488  116.59  1  0.922423  9.474  5.393  -0.936546  0.804458  -0.008088  S3_pocket
489  169.90  0  0.945470  10.665  4.233  -0.657250  0.589773  0.001663  S3_pocket
490  147.43  1  0.960596  9.962  3.991  -0.711909  0.579741  -0.011970  S3_pocket
491  136.06  1  0.951482  10.881  4.047  -0.689975  0.559123  -0.006780  S3_pocket
492  102.63  1  0.932256  9.735  4.959  -0.800918  0.673038  -0.016007  S3_pocket
493  121.31  1  0.956175  9.801  4.374  -0.680158  0.626289  -0.011102  S3_pocket
494  115.68  1  0.946999  10.020  4.369  -0.795865  0.635811  -0.012770  S3_pocket
495  137.29  1  0.957549  10.323  4.121  -0.688970  0.586043  -0.014677  S3_pocket
496  126.75  1  0.940828  9.911  3.941  -0.793520  0.588970  -0.009980  S3_pocket
497  105.51  1  0.947556  10.347  4.485  -0.734245  0.651142  -0.018666  S3_pocket
498  104.85  1  0.945813  10.708  4.067  -0.750833  0.667523  -0.021655  S3_pocket
499  126.97  1  0.961889  10.333  3.733  -0.635529  0.591443  -0.009814  S3_pocket
500  139.01  1  0.928859  10.804  4.308  -0.671362  0.612151  -0.001237  S3_pocket
501  130.77  1  0.976139  10.097  3.996  -0.455380  0.610747  -0.008543  S3_pocket
502  125.57  1  0.953166  10.751  3.941  -0.697408  0.632717  -0.014830  S3_pocket
503  115.55  1  0.964954  10.492  4.324  -0.526562  0.622449  -0.015572  S3_pocket
504  125.36  1  0.952606  10.092  4.452  -0.551789  0.645978  -0.003629  S3_pocket
505  140.20  1  0.887195  8.759  4.924  -0.807883  0.803364  0.008455  S3_pocket
506  122.48  1  0.939661  10.056  4.454  -0.768872  0.677893  -0.017065  S3_pocket
507  127.51  1  0.951437  10.311  4.034  -0.639377  0.638126  -0.021957  S3_pocket
508  169.46  0  0.960449  10.008  4.244  -0.624665  0.619190  0.003609  S3_pocket
509  111.85  1  0.944790  10.155  4.744  -0.808158  0.682647  -0.020344  S3_pocket
510  144.62  1  0.963401  10.605  3.891  -0.593223  0.608559  -0.010359  S3_pocket
511  135.75  1  0.951598  9.994  4.026  -0.731531  0.695899  -0.017570  S3_pocket
512  106.53  1  0.948982  11.132  3.960  -0.628779  0.638790  -0.012970  S3_pocket
513  136.96  1  0.948255  10.752  4.337  -0.564931  0.596980  -0.007066  S3_pocket
514  111.94  1  0.957563  10.072  4.730  -0.726765  0.681321  -0.014049  S3_pocket
515  126.93  1  0.942260  10.305  4.409  -0.696548  0.662637  -0.015882  S3_pocket
516  139.99  1  0.981646  10.309  4.295  -0.623959  0.625670  -0.008239  S3_pocket
517  123.84  1  0.984882  11.267  3.941  -0.548101  0.500350  -0.011917  S3_pocket
518  113.85  1  0.978501  10.215  4.540  -0.725591  0.644060  -0.017847  S3_pocket
519  100.21  1  0.971473  9.847  5.342  -0.776802  0.688482  -0.008448  S3_pocket
520  110.05  1  0.942462  10.329  4.253  -0.741958  0.632442  -0.007739  S3_pocket
521  126.67  1  0.957651  10.153  3.985  -0.681320  0.610240  -0.007858  S3_pocket
522  112.53  1  0.978298  10.196  3.944  -0.617502  0.551353  -0.009369  S3_pocket
523  128.46  1  0.954157  10.094  4.129  -0.709344  0.659539  -0.004151  S3_pocket
524  117.97  1  0.944989  10.402  4.204  -0.615015  0.624163  0.004806  S3_pocket
525  119.09  1  0.956789  10.455  4.666  -0.753788  0.664716  -0.020167  S3_pocket
526  124.53  1  0.907627  9.817  4.388  -0.813403  0.839221  0.001337  S3_pocket
527  116.39  1  0.952075  10.050  4.122  -0.658672  0.650354  -0.010741  S3_pocket
528  102.05  1  0.957252  10.803  4.559  -0.570068  0.641091  -0.016830  S3_pocket
529  102.75  1  0.931811  9.803  5.051  -0.687507  0.703344  -0.009429  S3_pocket
530  164.70  0  0.960918  11.387  4.528  -0.454550  0.603170  -0.003475  S3_pocket
531  120.83  1  0.982415  10.252  4.165  -0.606556  0.587248  -0.012924  S3_pocket
532  124.74  1  0.987216  10.518  4.045  -0.546154  0.578620  -0.022396  S3_pocket
533  138.85  1  0.983440  10.329  3.837  -0.413431  0.629062  -0.007763  S3_pocket
534  105.89  1  1.007054  10.491  4.301  -0.603051  0.603366  -0.015785  S3_pocket
535  109.93  1  0.978051  10.400  4.011  -0.593837  0.635284  -0.012399  S3_pocket
536  139.13  1  0.928425  10.253  4.105  -0.586389  0.646975  -0.009966  S3_pocket
537  133.38  1  0.966643  10.812  3.872  -0.333404  0.605873  -0.013177  S3_pocket
538  108.17  1  0.923039  9.785  5.366  -0.925903  0.775407  -0.005299  S3_pocket
539  104.40  1  0.952412  10.762  3.957  -0.555852  0.525042  -0.002908  S3_pocket
540  129.73  1  0.942494  9.817  4.249  -0.555318  0.642541  -0.001451  S3_pocket
541  118.66  1  0.957019  10.276  3.992  -0.599869  0.603862  -0.007089  S3_pocket
542  129.28  1  0.960977  10.555  3.914  -0.654767  0.657476  -0.016568  S3_pocket
543  96.50  1  0.924239  10.657  5.144  -0.700025  0.671292  -0.013967  S3_pocket
544  135.88  1  0.940762  11.143  4.272  -0.450818  0.628285  -0.007632  S3_pocket
545  125.88  1  0.963930  10.183  4.164  -0.675589  0.630716  -0.014270  S3_pocket
546  129.59  1  0.988248  10.271  4.080  -0.571342  0.612140  -0.016498  S3_pocket
547  129.75  1  0.950862  10.271  4.278  -0.741718  0.649379  -0.003987  S3_pocket
548  116.92  1  0.955003  10.007  4.030  -0.651720  0.573234  -0.008970  S3_pocket
549  130.87  1  0.971663  9.812  4.416  -0.543433  0.591223  -0.004859  S3_pocket
550  124.87  1  0.960198  9.899  4.999  -0.758714  0.646744  0.000410  S3_pocket
551  104.03  1  0.947098  11.156  4.764  -0.756452  0.668215  -0.017901  S3_pocket
552  132.41  1  0.974707  10.477  4.563  -0.709836  0.608794  -0.008758  S3_pocket
553  96.94  1  0.999508  11.790  4.661  -0.541410  0.508183  -0.002490  S3_pocket
554  135.71  1  0.972578  10.450  4.075  -0.583085  0.593655  -0.007780  S3_pocket
555  131.47  1  0.922270  10.020  5.692  -0.724462  0.704067  -0.007255  S3_pocket
556  116.92  1  1.001720  10.186  3.911  -0.638055  0.547326  -0.005684  S3_pocket
557  112.76  1  1.002345  10.116  3.849  -0.731979  0.575482  -0.017441  S3_pocket
558  116.27  1  0.984447  10.046  4.688  -0.745402  0.631923  -0.020421  S3_pocket
559  162.17  0  0.976084  10.679  4.813  -0.512128  0.566612  -0.000409  S3_pocket
560  124.00  1  0.980685  10.356  4.000  -0.720593  0.616999  -0.014337  S3_pocket
561  129.49  1  0.974151  9.348  4.073  -0.807772  0.704591  -0.011490  S3_pocket
562  129.40  1  0.986312  10.632  4.299  -0.558427  0.570644  -0.014680  S3_pocket
563  123.79  1  0.947879  10.095  4.235  -0.575561  0.634453  -0.007186  S3_pocket
564  122.45  1  0.947370  10.029  4.131  -0.698562  0.634103  -0.012085  S3_pocket
565  144.78  1  1.001943  10.071  4.197  -0.462949  0.562335  -0.004599  S3_pocket
566  128.12  1  0.980141  10.436  4.244  -0.613214  0.579890  -0.020104  S3_pocket
567  123.65  1  0.981527  9.606  4.001  -0.730873  0.641447  -0.017435  S3_pocket
568  118.50  1  0.956453  9.906  4.288  -0.734596  0.662974  -0.014987  S3_pocket
569  144.48  1  1.009423  10.582  3.928  -0.683673  0.571613  0.007651  S3_pocket
570  136.55  1  0.971072  10.161  3.815  -0.641391  0.586726  -0.010965  S3_pocket
571  119.10  1  0.892370  10.058  5.550  -0.790448  0.754536  -0.013089  S3_pocket
572  153.47  0  0.969150  10.151  4.234  -0.519310  0.567716  -0.011824  S3_pocket
573  153.23  0  0.944033  10.186  4.628  -0.503590  0.577802  -0.001359  S3_pocket
574  103.59  1  0.979919  10.689  4.197  -0.736397  0.607672  -0.021808  S3_pocket
575  112.56  1  0.953830  10.378  4.943  -0.775968  0.629575  -0.011000  S3_pocket
576  124.15  1  0.910155  10.880  4.334  -0.666957  0.619872  -0.009792  S3_pocket
577  161.89  0  0.944992  9.476  4.116  -0.518219  0.579238  -0.016892  S3_pocket
578  113.99  1  0.906995  10.089  6.215  -0.632729  0.747425  -0.007240  S3_pocket
579  122.73  1  0.947717  10.713  3.965  -0.670552  0.586491  -0.008362  S3_pocket
580  140.01  1  0.955571  9.616  4.293  -0.464183  0.599162  -0.007926  S3_pocket
581  136.63  1  0.971415  10.494  4.521  -0.630480  0.542725  -0.003815  S3_pocket
582  168.26  0  0.938274  9.815  4.349  -0.635826  0.655976  -0.008940  S3_pocket
583  121.67  1  0.984783  10.719  4.200  -0.709006  0.547172  -0.020826  S3_pocket
584  128.42  1  0.936088  10.509  4.395  -0.675875  0.567062  -0.015372  S3_pocket
585  134.19  1  0.890244  9.906  5.749  -0.812319  0.745670  -0.017650  S3_pocket
586  127.18  1  0.975349  10.784  4.198  -0.342300  0.547386  -0.020872  S3_pocket
587  124.05  1  0.948429  10.327  3.994  -0.533431  0.568039  -0.019522  S3_pocket
588  133.77  1  0.923502  10.556  5.821  -0.626233  0.634749  -0.002419  S3_pocket
589  123.84  1  0.966350  10.361  4.109  -0.398826  0.568963  -0.028729  S3_pocket
590  133.82  1  0.954698  10.169  4.089  -0.632615  0.637152  -0.005161  S3_pocket
591  121.46  1  0.936188  9.448  4.675  -0.615345  0.660323  -0.006564  S3_pocket
592  147.16  1  0.907643  10.342  4.581  -0.555439  0.674886  -0.013366  S3_pocket
593  136.97  1  0.958912  9.083  4.098  -0.704908  0.664094  -0.027704  S3_pocket
594  119.81  1  0.952805  9.646  4.318  -0.747762  0.648889  -0.020965  S3_pocket
595  133.89  1  0.985176  10.634  3.984  -0.617925  0.544471  -0.005297  S3_pocket
596  109.70  1  0.960000  9.546  4.390  -0.759595  0.608117  -0.006184  S3_pocket
597  130.39  1  0.977858  10.152  3.901  -0.724233  0.606476  -0.019549  S3_pocket
598  145.17  1  0.976176  9.700  4.114  -0.691521  0.560944  -0.024015  S3_pocket
599  148.40  1  0.976725  9.215  3.924  -0.699333  0.569551  -0.008821  S3_pocket
600  139.08  1  0.944264  9.476  4.067  -0.730648  0.633938  -0.013228  S3_pocket
601  125.80  1  0.999439  9.507  4.073  -0.656503  0.518550  -0.023469  S3_pocket
602  137.78  1  0.964353  10.127  4.707  -0.707525  0.564650  -0.004602  S3_pocket
603  135.09  1  0.964882  10.554  4.415  -0.687912  0.562379  -0.010226  S3_pocket
604  134.07  1  0.979344  10.324  4.141  -0.706837  0.606300  -0.011591  S3_pocket
605  130.48  1  0.934203  10.514  4.703  -0.699250  0.610839  0.003319  S3_pocket
606  127.60  1  0.970073  10.254  4.414  -0.627939  0.634639  -0.013155  S3_pocket
607  161.72  0  0.943984  10.791  4.479  -0.704034  0.618518  0.001459  S3_pocket
608  128.67  1  0.955078  10.709  4.743  -0.609093  0.533722  -0.021058  S3_pocket
609  121.68  1  0.967143  10.069  4.080  -0.773702  0.617700  -0.000696  S3_pocket
610  129.63  1  0.972949  9.489  4.151  -0.733209  0.668990  -0.023128  S3_pocket
611  124.18  1  0.975329  10.332  4.229  -0.675030  0.631165  -0.012215  S3_pocket
612  131.38  1  0.963330  10.157  4.626  -0.722333  0.638619  -0.006411  S3_pocket
613  102.87  1  0.901768  10.319  5.701  -0.906519  0.731635  -0.017998  S3_pocket
614  113.98  1  0.917210  10.152  4.758  -0.845259  0.686742  -0.003766  S3_pocket
615  140.21  1  0.970777  11.000  4.443  -0.647885  0.553549  -0.015153  S3_pocket
616  138.66  1  0.957257  10.478  4.330  -0.765379  0.583529  -0.003499  S3_pocket
617  139.69  1  0.973560  10.235  4.272  -0.475810  0.567587  -0.019089  S3_pocket
618  136.83  1  0.961940  10.369  4.181  -0.650839  0.567977  -0.014769  S3_pocket
619  130.97  1  0.933566  9.402  4.663  -0.582189  0.668589  -0.009875  S3_pocket
620  112.28  1  0.922931  10.202  5.376  -0.833430  0.722080  -0.011150  S3_pocket
621  147.28  1  0.979068  9.894  4.272  -0.685897  0.652633  0.000252  S3_pocket
622  140.28  1  0.953261  10.763  4.715  -0.681309  0.646085  -0.001656  S3_pocket
623  135.56  1  0.936404  9.777  5.028  -0.569407  0.608193  -0.008661  S3_pocket
624  133.58  1  0.932372  10.507  5.076  -0.541512  0.600160  -0.010829  S3_pocket
625  136.37  1  0.964110  9.350  4.308  -0.745286  0.608476  -0.005836  S3_pocket
626  135.75  1  0.901381  10.062  5.363  -0.750127  0.673766  -0.003503  S3_pocket
627  171.76  0  0.954812  10.306  4.753  -0.607995  0.591432  -0.001085  S3_pocket
628  131.40  1  0.940912  9.864  5.245  -0.832527  0.675887  -0.003756  S3_pocket
629  103.71  1  0.906999  10.398  6.086  -0.937500  0.680505  -0.010752  S3_pocket
630  99.07  1  0.911239  9.447  6.596  -0.943186  0.753788  -0.007485  S3_pocket
631  115.72  1  0.901238  9.254  5.910  -0.911977  0.699411  0.002335  S3_pocket
