# GMM n=4 pocket classification, T=45C
# Classes: S1_pocket, S3_pocket, surface, extended
# frame  chi2  chi2_state  wcn  d_S1  d_S3  M  dist_nm  Q_p  class
604  -102.31  3  0.931413  12.739  5.168  -0.596331  0.809718  -0.020921  S3_pocket
605  -116.70  3  0.958619  12.372  4.615  -0.530145  0.748211  -0.023766  S3_pocket
606  -134.96  3  0.935206  12.533  5.088  -0.522751  0.734824  -0.003719  S3_pocket
607  -120.88  3  0.961568  12.935  4.416  -0.489026  0.729066  -0.021583  S3_pocket
608  -134.27  3  0.965492  12.672  5.465  -0.437615  0.690790  -0.016056  S3_pocket
609  -127.26  3  0.960425  11.813  4.882  -0.523701  0.710695  -0.012968  S3_pocket
610  -127.37  3  0.936420  12.683  4.869  -0.504151  0.755953  -0.006765  S3_pocket
611  -120.79  3  0.944303  12.143  5.156  -0.573737  0.809779  -0.010704  S3_pocket
612  -135.11  3  0.915277  13.194  5.705  -0.690302  0.810775  -0.006317  S3_pocket
613  -114.20  3  0.911679  11.681  6.956  -0.832407  0.921936  0.005804  S3_pocket
614  -154.62  3  0.955801  12.662  5.642  -0.436219  0.714884  -0.006080  S3_pocket
615  -115.41  3  0.933105  12.111  6.480  -0.597210  0.839560  -0.001614  S3_pocket
616  -109.94  3  0.918475  11.597  6.781  -0.616780  0.852042  -0.000197  S3_pocket
617  -109.17  3  0.923232  12.865  6.239  -0.737110  0.847912  -0.005888  S3_pocket
618  -120.11  3  0.872827  13.519  7.257  -0.732806  0.922296  -0.001685  S3_pocket
619  -103.35  3  0.895747  12.771  6.905  -0.764730  0.913053  -0.014790  S3_pocket
620  -132.13  3  0.962635  12.824  6.920  -0.295120  0.765248  -0.000732  S3_pocket
621  -153.57  3  0.967087  13.299  7.465  -0.525042  0.770354  0.007532  S3_pocket
622  -149.03  3  0.993006  13.199  4.625  -0.292544  0.619590  -0.028318  S3_pocket
623  -129.24  3  0.959411  13.025  4.526  -0.489538  0.701148  -0.013491  S3_pocket
624  -114.49  3  0.902752  12.773  5.798  -0.844486  0.878349  -0.012267  S3_pocket
625  -105.73  3  0.928853  12.634  5.461  -0.599636  0.763480  -0.025931  S3_pocket
626  -92.40  3  0.954814  13.488  7.245  -0.154809  0.770353  -0.006530  S3_pocket
627  -114.45  3  0.903403  12.131  5.729  -0.722493  0.861577  -0.016508  S3_pocket
628  -128.71  3  0.937701  11.732  5.515  -0.819910  0.867619  -0.019119  S3_pocket
629  -125.10  3  0.921463  11.839  5.354  -0.576861  0.824761  -0.010905  S3_pocket
630  -124.44  3  0.877724  11.197  6.745  -0.876041  0.986620  -0.010822  S3_pocket
631  -143.67  3  0.962390  12.423  4.964  -0.409448  0.697031  0.002799  S3_pocket
632  -153.59  3  0.940931  13.499  5.047  -0.451471  0.752631  0.006877  S3_pocket
633  -154.92  3  0.950419  12.230  4.744  -0.496336  0.730367  0.000042  S3_pocket
634  -136.88  3  0.944974  11.911  5.569  -0.516541  0.787308  -0.014414  S3_pocket
635  -133.57  3  0.934302  11.823  5.019  -0.491132  0.744190  -0.005763  S3_pocket
636  -134.03  3  0.926232  11.458  6.487  -0.645446  0.831811  -0.000043  S3_pocket
637  -136.35  3  0.952917  12.880  5.467  -0.490006  0.676878  -0.005496  S3_pocket
638  -122.95  3  0.902554  11.606  7.107  -0.709172  0.861956  0.000869  S3_pocket
639  -144.80  3  0.920037  12.505  6.217  -0.569492  0.782805  0.001122  S3_pocket
640  -150.96  3  0.923707  11.834  5.506  -0.497346  0.767906  0.003653  S3_pocket
641  -120.71  3  0.982032  12.082  5.037  -0.502805  0.730761  -0.028951  S3_pocket
642  -141.10  3  0.931145  11.739  5.317  -0.564571  0.749985  -0.002875  S3_pocket
643  -120.44  3  0.992424  12.235  4.981  -0.414484  0.672397  -0.027982  S3_pocket
644  -114.25  3  0.972216  12.091  4.890  -0.573356  0.760711  -0.022695  S3_pocket
645  -146.24  3  0.992231  12.194  4.277  -0.236096  0.669806  -0.021412  S3_pocket
646  -109.16  3  0.923339  13.004  5.168  -0.641612  0.793751  -0.015781  S3_pocket
647  -165.01  0  0.952748  12.504  5.595  -0.451743  0.752164  0.005500  S3_pocket
648  -144.96  3  0.949836  13.420  5.492  -0.576528  0.743077  0.006584  S3_pocket
649  -140.55  3  1.010876  12.497  4.138  -0.279162  0.671302  -0.023686  S3_pocket
650  -128.82  3  0.968971  12.187  4.594  -0.415825  0.705736  -0.030414  S3_pocket
651  -150.13  3  0.991038  11.408  5.095  -0.573001  0.756121  -0.015914  S3_pocket
652  -114.99  3  0.916254  12.376  5.463  -0.720273  0.801978  -0.009956  S3_pocket
653  -112.64  3  0.923071  12.876  7.287  -0.345118  0.820754  -0.000795  S3_pocket
654  -67.53  2  0.907312  11.633  7.090  -0.613833  0.867618  -0.014953  S3_pocket
655  -123.78  3  0.936718  12.577  6.248  -0.328416  0.801382  -0.011749  S3_pocket
656  -58.31  2  0.900189  10.989  6.504  -0.679016  0.855792  -0.022300  S3_pocket
657  -135.65  3  0.953080  11.347  5.613  -0.714614  0.784677  -0.013524  S3_pocket
658  -141.29  3  0.931982  11.723  5.920  -0.490040  0.770669  -0.003386  S3_pocket
659  -116.45  3  0.882123  10.927  7.394  -0.860837  0.964734  0.003498  S3_pocket
660  -134.36  3  0.887364  11.030  6.774  -0.683743  0.940469  -0.005771  S3_pocket
661  -122.23  3  0.940655  11.370  5.053  -0.585044  0.823945  -0.021666  S3_pocket
662  -114.28  3  0.956071  11.387  5.504  -0.695279  0.821683  -0.015848  S3_pocket
663  -147.66  3  0.976991  12.522  4.562  -0.567815  0.684025  -0.011167  S3_pocket
664  -142.91  3  0.937370  11.216  5.360  -0.517640  0.753293  -0.003927  S3_pocket
665  -127.50  3  0.940105  11.474  5.679  -0.719188  0.817045  -0.014702  S3_pocket
666  -119.48  3  0.925004  11.609  5.999  -0.633042  0.824070  -0.021219  S3_pocket
667  -121.69  3  0.904823  11.560  5.402  -0.640594  0.813034  -0.011107  S3_pocket
668  -99.94  3  0.903262  11.156  5.830  -0.783535  0.865166  -0.007774  S3_pocket
669  -131.06  3  0.914509  10.823  5.944  -0.701435  0.859600  0.002292  S3_pocket
670  -106.67  3  0.925826  10.665  6.021  -0.975024  0.909887  -0.015875  S3_pocket
671  -129.72  3  0.940325  11.214  5.463  -0.540110  0.732415  -0.011886  S3_pocket
672  -112.84  3  0.907457  10.871  5.874  -0.859501  0.837364  -0.011513  S3_pocket
673  -130.26  3  0.927102  10.953  5.559  -0.717019  0.804062  -0.013917  S3_pocket
674  -128.13  3  0.898125  10.776  6.810  -0.807078  0.920957  -0.001893  S3_pocket
675  -95.54  3  0.922273  12.172  5.747  -0.795110  0.852120  -0.012622  S3_pocket
676  -119.91  3  0.896455  11.059  6.683  -0.830056  0.954263  -0.013640  S3_pocket
677  -107.79  3  0.950723  11.458  5.347  -0.742462  0.762817  0.004080  S3_pocket
678  -122.09  3  0.927423  11.471  5.325  -0.614414  0.776905  -0.020855  S3_pocket
679  -125.22  3  0.949046  11.279  5.811  -0.651119  0.768973  -0.019083  S3_pocket
680  -124.89  3  0.954463  11.367  5.614  -0.636793  0.753484  -0.016259  S3_pocket
681  -149.20  3  0.954486  11.803  5.680  -0.562935  0.760333  -0.015063  S3_pocket
682  -118.96  3  0.921500  10.831  5.432  -0.643109  0.827584  -0.019180  S3_pocket
683  -116.97  3  0.936005  11.299  5.353  -0.693127  0.809871  -0.020248  S3_pocket
684  -149.33  3  0.938100  11.094  5.096  -0.551956  0.747364  -0.004587  S3_pocket
685  -124.74  3  0.958376  11.583  5.182  -0.597508  0.741631  -0.008305  S3_pocket
686  -138.80  3  0.953977  11.010  5.164  -0.505811  0.752168  -0.013355  S3_pocket
687  -139.62  3  0.942623  11.326  5.058  -0.448430  0.724383  -0.000610  S3_pocket
688  -107.83  3  0.893301  10.697  6.968  -0.831895  0.912395  -0.001173  S3_pocket
689  -120.88  3  0.878119  10.965  6.360  -0.846994  0.923732  -0.004735  S3_pocket
690  -92.43  3  0.903844  10.799  6.828  -0.964834  0.926163  -0.018855  S3_pocket
691  -91.73  3  0.943637  11.676  5.907  -0.710297  0.713944  -0.007695  S3_pocket
692  -137.27  3  0.934222  11.678  5.108  -0.542845  0.764933  -0.022255  S3_pocket
693  -114.74  3  0.932839  11.676  5.344  -0.638532  0.750427  -0.021254  S3_pocket
694  -126.10  3  0.965001  11.664  5.914  -0.486884  0.697554  -0.020928  S3_pocket
695  -124.81  3  0.961080  11.513  6.487  -0.416823  0.683225  -0.009907  S3_pocket
696  -96.45  3  0.881885  11.095  6.417  -0.815868  0.916325  -0.017801  S3_pocket
697  -125.47  3  0.941163  11.322  5.391  -0.603451  0.727249  -0.014676  S3_pocket
698  -127.97  3  0.955084  11.775  4.684  -0.625893  0.768482  -0.033643  S3_pocket
699  -136.20  3  1.006687  12.649  4.575  -0.410133  0.610191  -0.027452  S3_pocket
700  -113.15  3  0.972918  12.533  4.322  -0.538787  0.658054  -0.035731  S3_pocket
701  -124.67  3  0.959281  11.776  5.706  -0.528035  0.698598  -0.020811  S3_pocket
702  -123.14  3  0.926288  11.674  5.293  -0.574385  0.764261  -0.012885  S3_pocket
703  -126.71  3  0.923991  11.186  5.113  -0.347746  0.711724  -0.007784  S3_pocket
704  -116.18  3  0.958567  11.355  6.427  -0.560982  0.767962  -0.022088  S3_pocket
705  -123.97  3  0.878175  12.023  6.127  -0.700350  0.890744  -0.005658  S3_pocket
706  -122.49  3  0.924268  11.352  5.766  -0.742489  0.818562  -0.012863  S3_pocket
707  -101.14  3  0.936436  11.888  5.124  -0.635573  0.759205  -0.003156  S3_pocket
708  -101.91  3  0.913967  11.299  6.733  -0.921603  0.890030  -0.021288  S3_pocket
709  -113.52  3  0.990849  11.882  5.161  -0.551034  0.654766  -0.018662  S3_pocket
710  -116.99  3  0.969994  11.152  6.239  -0.739511  0.786780  -0.000737  S3_pocket
711  -107.18  3  0.908049  10.265  8.040  -0.840488  0.910342  -0.022692  S3_pocket
712  -109.65  3  0.939791  10.548  6.871  -0.831023  0.850707  -0.002130  S3_pocket
713  -119.51  3  0.943602  11.460  6.071  -0.733507  0.818278  -0.009914  S3_pocket
714  -123.18  3  0.955847  10.840  7.003  -0.740100  0.825183  -0.002053  S3_pocket
715  -110.41  3  0.912827  11.033  7.078  -0.929893  0.908735  -0.022757  S3_pocket
716  -121.44  3  0.855474  10.893  7.425  -0.743026  0.962493  -0.002498  S3_pocket
717  -110.71  3  0.953273  11.670  6.920  -0.570649  0.769257  -0.016889  S3_pocket
718  -130.36  3  0.924487  11.599  5.511  -0.674409  0.766900  -0.010177  S3_pocket
719  -116.75  3  0.957481  11.948  6.639  -0.700261  0.768237  -0.001393  S3_pocket
720  -111.68  3  0.938869  10.619  7.358  -0.846742  0.865025  -0.011725  S3_pocket
721  -109.03  3  0.968472  10.985  7.333  -0.720172  0.708698  -0.005285  S3_pocket
722  -102.83  3  0.888194  11.112  7.726  -0.914098  0.954353  -0.007997  S3_pocket
723  -81.51  2  0.918325  11.214  6.449  -0.915703  0.804169  -0.015876  S3_pocket
724  -94.21  3  0.836403  9.186  8.404  -0.519863  1.014678  -0.014941  S3_pocket
725  -100.59  3  0.887185  9.254  6.567  -0.222045  0.825007  -0.007793  surface
726  -74.72  2  0.909824  10.510  8.097  -0.779507  0.940635  -0.024843  S3_pocket
727  -104.98  3  0.955876  10.896  6.916  -0.640908  0.823475  -0.031489  S3_pocket
728  -131.21  3  0.919189  11.776  5.333  -0.690606  0.777644  -0.009341  S3_pocket
729  -124.11  3  0.947011  10.789  5.759  -0.685201  0.762852  -0.013246  S3_pocket
730  -105.51  3  0.942371  10.604  6.102  -0.809987  0.866051  0.000378  S3_pocket
731  -148.84  3  0.952536  10.183  6.715  -0.581157  0.802447  -0.019088  S3_pocket
732  -130.32  3  0.942684  11.080  5.044  -0.491926  0.776754  -0.015009  S3_pocket
733  -134.77  3  0.896122  10.618  7.418  -0.831814  0.925149  -0.006603  S3_pocket
734  -106.35  3  0.900083  10.527  7.486  -0.938230  0.979298  -0.017629  S3_pocket
735  -127.35  3  0.904141  11.090  5.808  -0.742655  0.847891  -0.000833  S3_pocket
736  -148.31  3  0.941026  10.648  6.408  -0.729992  0.863748  0.008017  S3_pocket
737  -126.72  3  0.912059  10.354  5.745  -0.768805  0.879753  -0.010992  S3_pocket
738  -116.87  3  0.956289  10.208  6.509  -0.776181  0.856121  -0.006801  S3_pocket
739  -105.60  3  0.926229  9.991  6.661  -0.828959  0.919172  -0.010364  S3_pocket
740  -95.88  3  0.879147  10.541  6.520  -0.707374  0.942744  -0.005082  S3_pocket
741  -115.79  3  0.892225  10.692  5.661  -0.680816  0.902105  -0.007579  S3_pocket
742  -126.77  3  0.924457  10.933  6.388  -0.712467  0.850516  -0.007189  S3_pocket
743  -138.81  3  0.937577  9.465  7.318  -0.823507  0.867377  -0.015041  S3_pocket
744  -126.68  3  0.916750  10.076  7.567  -0.755810  0.925225  -0.010512  S3_pocket
745  -127.06  3  0.924538  10.778  5.903  -0.714022  0.841302  -0.009306  S3_pocket
746  -99.13  3  0.923690  11.136  6.958  -0.789923  0.819783  -0.001782  S3_pocket
747  -132.77  3  0.941360  11.187  5.372  -0.650712  0.765211  0.005064  S3_pocket
748  -113.21  3  0.945138  11.047  6.015  -0.769172  0.828439  -0.003596  S3_pocket
749  -127.13  3  0.933776  10.928  6.010  -0.635148  0.825251  -0.007358  S3_pocket
750  -97.10  3  0.942364  11.109  5.501  -0.694496  0.789760  -0.022035  S3_pocket
751  -120.12  3  0.935040  10.504  6.479  -0.733309  0.867364  -0.010605  S3_pocket
752  -120.47  3  0.955941  10.536  7.101  -0.628432  0.848030  -0.002166  S3_pocket
753  -133.06  3  0.930200  10.705  5.246  -0.661407  0.804158  -0.007636  S3_pocket
754  -125.60  3  0.966578  11.574  5.657  -0.504291  0.709512  -0.016714  S3_pocket
755  -124.26  3  0.932307  10.690  5.405  -0.721155  0.847519  -0.009025  S3_pocket
756  -124.26  3  0.984001  10.457  6.049  -0.690911  0.738446  -0.011850  S3_pocket
757  -127.60  3  0.973802  10.904  5.959  -0.555663  0.755970  -0.004993  S3_pocket
758  -133.84  3  0.968958  11.788  5.560  -0.444945  0.672991  -0.014467  S3_pocket
759  -122.85  3  1.000413  12.185  5.229  -0.524237  0.688278  -0.011858  S3_pocket
760  -133.56  3  0.942576  11.330  5.285  -0.617996  0.714374  -0.018868  S3_pocket
761  -144.27  3  0.945832  11.701  5.684  -0.507524  0.719619  -0.016471  S3_pocket
762  -123.28  3  1.004091  12.154  5.401  -0.444095  0.694776  -0.020638  S3_pocket
763  -152.09  3  0.951483  11.294  5.187  -0.562763  0.757099  -0.013680  S3_pocket
764  -134.43  3  0.952711  11.605  5.187  -0.425678  0.665631  -0.007912  S3_pocket
765  -148.18  3  0.926185  11.177  5.745  -0.595410  0.741753  -0.020816  S3_pocket
766  -160.52  0  0.943426  11.624  5.427  -0.554146  0.725685  -0.005520  S3_pocket
767  -110.47  3  0.965115  12.521  4.982  -0.297988  0.589482  -0.021479  S3_pocket
768  -117.68  3  0.987218  12.745  4.653  -0.244814  0.578464  -0.012319  S3_pocket
769  -99.58  3  0.902613  12.367  6.085  -0.675528  0.765420  -0.011801  S3_pocket
770  -105.69  3  0.915273  12.248  5.390  -0.654352  0.723615  -0.021800  S3_pocket
771  -93.83  3  0.899715  12.278  5.649  -0.860103  0.798929  -0.004983  S3_pocket
772  -100.62  3  0.911073  11.950  5.011  -0.688643  0.756489  -0.016901  S3_pocket
773  -114.94  3  0.968940  12.822  4.716  -0.352327  0.660767  -0.025741  S3_pocket
774  -137.88  3  0.951341  12.244  4.473  -0.429462  0.617297  -0.030692  S3_pocket
775  -109.65  3  0.906675  12.070  5.176  -0.694582  0.777161  -0.012356  S3_pocket
776  -119.95  3  0.968169  12.341  4.073  -0.527944  0.699779  -0.033342  S3_pocket
777  -111.96  3  0.925874  12.022  5.732  -0.695839  0.809845  -0.017635  S3_pocket
778  -122.63  3  0.893405  12.063  6.057  -0.873751  0.912628  -0.023020  S3_pocket
779  -104.53  3  0.944715  12.425  4.880  -0.744425  0.804672  -0.027624  S3_pocket
780  -88.49  2  0.828702  12.211  6.290  -0.864820  0.997902  -0.025210  S3_pocket
781  -92.71  3  0.882039  11.873  6.197  -0.972038  0.951697  -0.018145  S3_pocket
782  -136.94  3  0.896931  11.011  6.660  -0.938210  0.873183  -0.011045  S3_pocket
783  -106.72  3  0.879712  11.625  6.397  -0.835586  0.874374  -0.008890  S3_pocket
784  -125.74  3  0.889063  11.610  5.985  -0.809951  0.873920  -0.036498  S3_pocket
785  -109.51  3  0.898446  11.573  5.938  -0.902871  0.904387  -0.009411  S3_pocket
786  -85.99  2  0.925298  12.126  6.231  -0.934755  0.840063  -0.005571  S3_pocket
787  -88.38  2  0.843234  12.669  7.954  -0.918810  0.975868  -0.009518  S3_pocket
788  -92.69  3  0.902356  12.056  7.777  -0.758235  0.909020  0.005418  S3_pocket
789  -107.54  3  0.936617  12.411  7.049  -0.725114  0.822453  0.010904  S3_pocket
790  -103.07  3  0.893408  11.736  7.122  -0.930460  0.903461  -0.005895  S3_pocket
791  -115.46  3  0.841219  11.546  8.498  -0.870494  0.972270  -0.015587  S3_pocket
792  -119.15  3  0.851346  11.345  8.319  -0.758998  0.941631  -0.010886  S3_pocket
793  -105.12  3  0.907132  12.627  7.220  -0.588210  0.802788  -0.013720  S3_pocket
794  -125.38  3  0.886552  11.112  9.566  -0.705777  0.979171  0.008284  S3_pocket
795  -108.44  3  0.870396  10.019  9.870  -0.948611  1.084749  -0.005431  S3_pocket
796  -123.71  3  0.850159  12.428  9.470  -0.512938  0.926242  -0.005149  S3_pocket
797  -130.02  3  0.869280  11.663  8.440  -0.559753  0.859016  -0.014410  S3_pocket
798  -109.24  3  0.880742  12.587  9.141  -0.444676  0.863570  -0.012029  S3_pocket
799  -125.36  3  0.913385  11.718  7.246  -0.916086  0.811354  -0.006527  S3_pocket
800  -116.44  3  0.898664  11.295  7.534  -0.699397  0.855894  -0.006935  S3_pocket
801  -124.34  3  0.953094  11.975  5.932  -0.644279  0.771959  -0.013529  S3_pocket
802  -129.72  3  0.929925  11.689  5.636  -0.695643  0.756590  -0.014888  S3_pocket
803  -125.43  3  0.981457  11.832  5.250  -0.522653  0.705798  -0.013476  S3_pocket
804  -124.85  3  0.983672  12.684  5.758  -0.377539  0.699557  -0.003403  S3_pocket
805  -130.11  3  1.004140  12.056  5.575  -0.658336  0.733864  -0.005100  S3_pocket
806  -117.97  3  0.939433  12.407  6.014  -0.610457  0.779227  -0.004108  S3_pocket
807  -114.19  3  0.962183  12.127  4.784  -0.613803  0.777413  -0.020382  S3_pocket
808  -128.53  3  0.860538  11.484  8.271  -0.765411  0.998083  -0.005871  S3_pocket
809  -139.52  3  0.954182  11.943  5.086  -0.605911  0.741607  -0.007868  S3_pocket
810  -111.49  3  0.918932  11.996  5.991  -0.719075  0.841289  -0.030622  S3_pocket
811  -127.21  3  0.987925  11.667  4.869  -0.543976  0.678035  -0.023230  S3_pocket
812  -137.40  3  0.940744  11.785  5.783  -0.504687  0.778255  -0.009012  S3_pocket
813  -103.39  3  0.987317  11.946  5.745  -0.325697  0.734320  -0.012118  S3_pocket
814  -131.13  3  0.981958  11.906  4.812  -0.298068  0.668123  -0.003133  S3_pocket
815  -142.08  3  0.959082  11.417  5.586  -0.551558  0.745215  0.001096  S3_pocket
816  -127.41  3  0.944818  11.793  5.399  -0.584124  0.709216  -0.020589  S3_pocket
817  -139.90  3  1.005544  12.973  4.836  -0.229783  0.594861  -0.001017  S3_pocket
818  -131.39  3  0.980611  12.224  4.398  -0.248312  0.630867  -0.028672  S3_pocket
819  -127.81  3  0.928825  12.087  5.650  -0.517752  0.714340  -0.009768  S3_pocket
820  -126.39  3  0.975437  11.757  5.182  -0.573988  0.726733  -0.022558  S3_pocket
821  -136.34  3  0.943876  12.117  7.084  -0.241458  0.716425  -0.001677  S3_pocket
822  -130.04  3  1.001887  12.331  5.563  -0.474536  0.671241  -0.016556  S3_pocket
823  -148.95  3  0.980681  11.807  5.003  -0.147440  0.601214  -0.005894  S3_pocket
824  -113.38  3  0.933366  12.397  4.566  -0.602815  0.726520  -0.028674  S3_pocket
825  -120.01  3  0.938279  12.371  4.902  -0.511915  0.687194  -0.019518  S3_pocket
826  -114.96  3  0.994684  12.390  4.669  -0.394607  0.652273  -0.025139  S3_pocket
827  -142.43  3  0.954241  11.901  4.671  -0.468492  0.676264  -0.020653  S3_pocket
828  -113.01  3  0.950719  12.435  4.908  -0.490935  0.673731  -0.029419  S3_pocket
829  -127.54  3  0.945265  11.231  5.424  -0.471780  0.706431  -0.011602  S3_pocket
830  -123.60  3  0.974039  12.393  4.795  -0.485975  0.682044  -0.032225  S3_pocket
831  -118.05  3  0.950974  11.996  5.440  -0.424852  0.703825  -0.006951  S3_pocket
832  -116.42  3  0.969781  12.286  4.734  -0.467117  0.655026  -0.023406  S3_pocket
833  -101.84  3  0.960981  12.068  5.178  -0.512808  0.681761  -0.022545  S3_pocket
834  -124.46  3  0.976060  12.426  4.764  -0.501179  0.667979  -0.021174  S3_pocket
835  -106.66  3  0.890324  11.833  5.227  -0.569662  0.757373  -0.015549  S3_pocket
836  -120.68  3  0.953622  12.698  4.515  -0.552591  0.612942  -0.035762  S3_pocket
837  -105.80  3  0.913066  12.719  4.745  -0.614621  0.727836  -0.022887  S3_pocket
838  -100.30  3  0.931773  12.136  4.352  -0.647633  0.680570  -0.027135  S3_pocket
839  -110.72  3  0.919448  11.892  5.239  -0.664963  0.710868  -0.019290  S3_pocket
840  -114.31  3  0.912689  12.073  4.846  -0.698101  0.743807  -0.023863  S3_pocket
841  -102.37  3  0.940601  12.131  4.780  -0.562887  0.703129  -0.017903  S3_pocket
842  -113.00  3  1.015512  13.185  4.455  -0.328137  0.593026  -0.019228  S3_pocket
843  -137.32  3  1.004112  12.469  4.146  -0.259190  0.585471  -0.033645  S3_pocket
844  -131.89  3  1.017794  13.331  4.571  -0.332879  0.579296  -0.026477  S3_pocket
845  -122.63  3  0.973629  12.737  4.165  -0.500980  0.634146  -0.024386  S3_pocket
846  -126.79  3  0.990451  11.817  4.706  -0.366180  0.639875  -0.030442  S3_pocket
847  -113.93  3  1.017172  12.146  4.404  -0.591518  0.629189  -0.041958  S3_pocket
848  -124.64  3  1.001192  13.029  4.159  -0.411951  0.626276  -0.024777  S3_pocket
849  -107.10  3  0.974035  12.272  4.414  -0.533752  0.663820  -0.041937  S3_pocket
850  -105.93  3  0.936276  12.020  5.226  -0.583649  0.720003  -0.026066  S3_pocket
851  -134.01  3  0.969016  13.060  5.148  -0.311605  0.665209  -0.009870  S3_pocket
852  -125.76  3  0.943421  12.968  4.458  -0.565846  0.705332  -0.017143  S3_pocket
853  -131.11  3  0.971340  13.145  4.058  -0.366484  0.622164  -0.029453  S3_pocket
854  -124.98  3  1.000534  13.430  4.203  -0.306889  0.612598  -0.025423  S3_pocket
855  -102.27  3  0.930973  11.720  5.488  -0.617519  0.703392  -0.021380  S3_pocket
856  -143.19  3  0.978891  11.591  5.785  -0.434133  0.643394  -0.007775  S3_pocket
857  -152.55  3  0.960836  12.653  4.759  -0.378369  0.688328  -0.002645  S3_pocket
858  -107.16  3  0.930889  11.601  4.856  -0.670424  0.713059  -0.029291  S3_pocket
859  -106.84  3  0.938471  13.208  4.153  -0.608140  0.690700  -0.023269  S3_pocket
860  -136.76  3  0.983145  12.584  4.466  -0.401259  0.674054  -0.015632  S3_pocket
861  -142.91  3  0.974487  12.007  4.528  -0.504341  0.674820  -0.020837  S3_pocket
862  -150.22  3  0.973470  11.708  4.943  -0.414738  0.615024  0.004712  S3_pocket
863  -132.35  3  0.977014  12.229  4.207  -0.346308  0.608865  -0.023311  S3_pocket
864  -136.90  3  0.969654  12.119  4.292  -0.463129  0.677362  -0.024039  S3_pocket
865  -113.23  3  1.010994  12.522  4.068  -0.302144  0.576172  -0.030828  S3_pocket
866  -122.60  3  0.957928  11.936  4.050  -0.387003  0.648439  -0.033681  S3_pocket
867  -134.19  3  0.990758  12.118  4.323  -0.307899  0.628531  -0.027396  S3_pocket
868  -129.89  3  0.988561  12.836  4.051  -0.203550  0.575705  -0.035799  S3_pocket
869  -120.40  3  1.007765  12.390  4.585  -0.238481  0.613448  -0.020651  S3_pocket
870  -128.22  3  1.001067  11.823  4.304  -0.364858  0.637136  -0.035991  S3_pocket
871  -123.62  3  1.011964  11.926  4.747  -0.285051  0.613049  -0.034741  S3_pocket
872  -99.15  3  0.981496  12.873  4.660  -0.275058  0.677079  -0.031195  S3_pocket
873  -129.50  3  0.962462  12.376  4.149  -0.190277  0.660865  -0.032359  S3_pocket
874  -132.91  3  0.981325  12.305  4.336  -0.430651  0.602123  -0.036857  S3_pocket
875  -127.92  3  1.008263  12.454  4.937  -0.216893  0.598146  -0.023826  S3_pocket
876  -118.41  3  1.016229  12.356  4.499  -0.374950  0.628265  -0.037853  S3_pocket
877  -131.50  3  1.028186  11.698  4.046  -0.472611  0.617506  -0.034510  S3_pocket
878  -123.52  3  1.021194  11.661  4.271  -0.274795  0.616717  -0.032151  S3_pocket
879  -122.51  3  1.016273  11.925  4.393  -0.443596  0.665623  -0.037305  S3_pocket
880  -123.14  3  1.018167  12.032  4.598  -0.413376  0.655460  -0.032044  S3_pocket
881  -128.91  3  1.015675  11.669  4.899  -0.485691  0.680351  -0.032984  S3_pocket
882  -119.70  3  0.998868  11.711  4.421  -0.374317  0.643544  -0.023981  S3_pocket
883  -121.23  3  1.035746  12.517  4.256  -0.347594  0.626486  -0.044738  S3_pocket
884  -120.71  3  1.001689  12.003  4.353  -0.365566  0.633702  -0.034841  S3_pocket
885  -135.76  3  1.014234  12.332  4.451  -0.303316  0.585805  -0.033105  S3_pocket
886  -118.57  3  1.000313  12.298  4.283  -0.506913  0.626441  -0.038297  S3_pocket
887  -117.20  3  0.981362  11.724  4.593  -0.492465  0.672469  -0.049143  S3_pocket
888  -123.71  3  1.040788  11.536  4.332  -0.485310  0.653355  -0.046383  S3_pocket
889  -136.79  3  1.021653  12.442  4.305  -0.373499  0.607445  -0.037514  S3_pocket
890  -122.69  3  1.023775  12.066  4.326  -0.407587  0.637076  -0.037647  S3_pocket
891  -136.28  3  1.007917  12.051  4.611  -0.336158  0.611449  -0.031787  S3_pocket
892  -111.93  3  1.055405  12.502  4.663  -0.390543  0.619323  -0.038979  S3_pocket
893  -120.56  3  1.000932  12.253  4.866  -0.626487  0.715434  -0.028675  S3_pocket
894  -124.90  3  1.040926  12.903  4.516  -0.382371  0.651098  -0.034464  S3_pocket
895  -120.87  3  0.980602  12.115  4.780  -0.525414  0.662808  -0.025824  S3_pocket
896  -111.45  3  1.006034  11.722  4.615  -0.491515  0.667250  -0.041444  S3_pocket
897  -137.37  3  1.030166  12.581  4.323  -0.248424  0.597960  -0.025405  S3_pocket
898  -129.59  3  0.982324  12.453  4.252  -0.299161  0.646295  -0.032482  S3_pocket
899  -138.47  3  1.014401  11.626  4.102  -0.292424  0.643158  -0.035680  S3_pocket
900  -143.56  3  1.049496  11.749  4.103  -0.312615  0.602754  -0.042786  S3_pocket
901  -125.38  3  1.008749  11.830  4.279  -0.544573  0.645349  -0.028532  S3_pocket
902  -126.43  3  1.016034  11.894  4.395  -0.381011  0.639065  -0.039149  S3_pocket
903  -125.80  3  1.036085  12.436  4.621  -0.376221  0.621386  -0.022287  S3_pocket
904  -132.05  3  0.981566  11.369  4.943  -0.388999  0.635719  -0.015919  S3_pocket
905  -135.81  3  1.010947  11.475  5.580  -0.379637  0.611857  -0.002759  S3_pocket
906  -122.09  3  1.032315  12.107  4.960  -0.563130  0.643684  -0.009305  S3_pocket
