# GMM n=4 pocket classification, T=35C
# Classes: S1_pocket, S3_pocket, surface, extended
# frame  chi2  chi2_state  wcn  d_S1  d_S3  M  dist_nm  Q_p  class
303  133.69  1  0.812460  6.138  14.043  -0.069995  1.239650  -0.018518  S1_pocket
304  88.40  1  0.841186  6.576  13.390  -0.244694  1.195388  -0.007544  S1_pocket
305  128.83  1  0.824342  6.671  13.099  -0.404942  1.232385  -0.011272  S1_pocket
306  128.13  1  0.818122  6.252  14.246  -0.246797  1.306088  -0.008206  S1_pocket
307  134.03  1  0.818590  6.204  13.916  -0.266623  1.207020  -0.014232  S1_pocket
308  123.83  1  0.797312  6.965  13.582  -0.123472  1.206313  -0.009823  S1_pocket
309  132.35  1  0.805330  6.258  13.366  -0.115152  1.235206  -0.021204  S1_pocket
310  129.95  1  0.796178  6.225  13.377  0.084733  1.227698  -0.025418  S1_pocket
311  113.45  1  0.827493  6.448  14.282  -0.326250  1.287142  -0.016016  S1_pocket
312  130.52  1  0.809111  6.462  14.167  -0.105260  1.298296  -0.014873  S1_pocket
313  127.26  1  0.821841  6.356  13.620  -0.116431  1.256933  -0.012369  S1_pocket
314  126.65  1  0.812357  7.043  13.315  -0.388243  1.250200  -0.015253  S1_pocket
315  125.05  1  0.820635  6.167  13.837  -0.311328  1.263708  -0.016000  S1_pocket
316  134.31  1  0.812727  6.845  13.426  -0.059093  1.235250  -0.006661  S1_pocket
317  103.23  1  0.858952  6.348  13.062  -0.061204  1.194868  -0.021315  S1_pocket
318  110.83  1  0.816453  6.509  15.050  -0.258608  1.387853  -0.023231  S1_pocket
319  131.72  1  0.795797  6.306  12.894  -0.212894  1.244015  -0.013185  S1_pocket
320  135.56  1  0.826026  6.355  12.396  -0.273730  1.267918  -0.025690  S1_pocket
321  133.86  1  0.794396  6.164  14.136  0.139322  1.289615  -0.027172  S1_pocket
322  120.44  1  0.842725  6.634  11.624  -0.588388  1.226672  -0.012266  S1_pocket
323  122.43  1  0.843572  6.479  13.026  -0.379967  1.264530  -0.012530  S1_pocket
324  115.49  1  0.841224  6.808  12.785  -0.571081  1.264071  -0.013926  S1_pocket
325  117.00  1  0.843922  6.123  13.817  -0.084137  1.248219  -0.014198  S1_pocket
326  119.84  1  0.822287  6.344  12.586  -0.288388  1.229014  -0.018929  S1_pocket
327  133.09  1  0.797627  5.770  12.850  -0.109393  1.237167  -0.014989  S1_pocket
328  108.92  1  0.844276  7.136  12.973  -0.481938  1.202540  -0.009819  S1_pocket
329  99.05  1  0.852568  7.168  11.979  -0.646571  1.182176  -0.015430  S1_pocket
330  131.92  1  0.842727  7.092  12.830  -0.374673  1.206699  -0.020721  S1_pocket
331  116.98  1  0.829080  6.475  13.169  -0.267982  1.248350  -0.022364  S1_pocket
332  114.08  1  0.844785  6.980  13.256  0.020076  1.182085  -0.018111  S1_pocket
333  121.51  1  0.822224  6.484  12.219  -0.355225  1.214568  -0.022881  S1_pocket
334  115.56  1  0.833989  7.389  12.542  -0.384381  1.168287  -0.005499  S1_pocket
335  115.34  1  0.840135  6.843  12.849  -0.277619  1.230287  -0.007589  S1_pocket
336  127.33  1  0.852533  7.026  12.662  -0.391261  1.207719  -0.027835  S1_pocket
337  121.50  1  0.849308  6.745  12.936  -0.425923  1.185815  -0.016103  S1_pocket
338  111.77  1  0.833434  6.457  14.112  -0.073044  1.250512  -0.013787  S1_pocket
339  128.94  1  0.820391  6.240  13.562  -0.144775  1.238234  -0.012569  S1_pocket
340  143.26  1  0.834268  6.069  13.864  0.073237  1.239885  -0.016077  S1_pocket
341  104.39  1  0.849668  7.222  13.131  -0.421154  1.205334  -0.019703  S1_pocket
342  116.28  1  0.845630  6.772  13.072  -0.139711  1.249247  -0.011539  S1_pocket
343  128.67  1  0.851821  6.504  13.130  -0.180624  1.257995  -0.012181  S1_pocket
344  129.98  1  0.845419  6.497  13.028  -0.121629  1.245489  -0.013680  S1_pocket
345  124.67  1  0.871114  8.042  12.853  -0.127309  1.211369  0.000351  S1_pocket
346  138.85  1  0.852600  6.375  13.849  -0.046430  1.287580  -0.011370  S1_pocket
347  137.90  1  0.853480  7.330  12.072  -0.316223  1.193950  -0.013239  S1_pocket
348  124.58  1  0.830250  6.735  13.090  -0.248330  1.256513  -0.010502  S1_pocket
349  117.33  1  0.847864  6.603  13.011  -0.048477  1.220413  -0.017373  S1_pocket
350  122.09  1  0.821358  6.682  13.980  0.026093  1.294420  -0.017761  S1_pocket
351  116.24  1  0.840743  6.512  13.875  -0.104004  1.275035  -0.019988  S1_pocket
352  128.54  1  0.817012  6.602  13.771  0.036548  1.271841  -0.026792  S1_pocket
353  125.52  1  0.807332  7.177  13.427  -0.163879  1.275285  -0.019765  S1_pocket
354  104.28  1  0.836996  7.538  12.253  -0.539094  1.225585  0.002048  S1_pocket
355  126.08  1  0.852658  7.098  12.420  -0.258025  1.241629  -0.010294  S1_pocket
356  105.30  1  0.876216  7.320  12.280  -0.385004  1.183113  -0.013162  S1_pocket
357  99.30  1  0.814571  6.986  12.840  -0.452081  1.228735  -0.019126  S1_pocket
358  119.10  1  0.819077  6.652  13.097  -0.370408  1.235571  -0.011883  S1_pocket
359  123.93  1  0.838062  5.981  13.268  -0.056930  1.215467  -0.013089  S1_pocket
360  105.23  1  0.833389  6.362  13.237  -0.107608  1.231924  -0.016607  S1_pocket
361  119.89  1  0.830856  6.811  11.974  -0.458553  1.170136  -0.019726  S1_pocket
362  121.07  1  0.825989  6.312  13.005  -0.345172  1.232189  -0.021391  S1_pocket
363  105.73  1  0.846803  7.079  12.442  -0.443006  1.183911  -0.017987  S1_pocket
364  116.01  1  0.837006  7.519  12.361  -0.257699  1.173423  -0.010483  S1_pocket
365  108.78  1  0.839098  6.715  12.417  -0.308023  1.214481  -0.015212  S1_pocket
366  111.30  1  0.833610  6.329  14.459  -0.092839  1.230636  -0.015455  S1_pocket
367  151.06  0  0.803203  6.406  13.415  0.165447  1.214280  -0.014979  S1_pocket
368  119.20  1  0.835642  6.556  12.948  -0.272114  1.188961  -0.017708  S1_pocket
369  123.88  1  0.799585  6.178  14.018  0.074319  1.242911  -0.008852  S1_pocket
370  106.91  1  0.837571  6.501  12.232  -0.365608  1.158687  -0.022351  S1_pocket
371  108.20  1  0.834794  6.058  13.235  -0.295241  1.217015  -0.012599  S1_pocket
372  114.80  1  0.847565  6.109  13.941  -0.014257  1.270829  -0.022318  S1_pocket
373  126.63  1  0.859318  6.516  12.693  -0.413645  1.215635  -0.021543  S1_pocket
374  127.76  1  0.876052  6.481  12.362  -0.331504  1.157696  -0.017333  S1_pocket
375  111.17  1  0.845946  6.651  12.637  -0.229982  1.198964  -0.017333  S1_pocket
376  103.33  1  0.828690  7.321  12.689  -0.437230  1.218629  -0.023046  S1_pocket
377  116.48  1  0.851888  6.548  12.781  -0.303300  1.199664  -0.022931  S1_pocket
378  136.02  1  0.839650  6.260  13.220  -0.177140  1.223897  -0.022744  S1_pocket
379  148.50  1  0.828690  6.926  12.762  -0.182410  1.202190  -0.022592  S1_pocket
380  124.91  1  0.849422  6.554  12.772  -0.209276  1.263110  -0.019314  S1_pocket
381  135.08  1  0.836534  6.591  13.336  -0.273944  1.272458  -0.004648  S1_pocket
382  125.90  1  0.826379  7.259  12.055  -0.576879  1.225020  0.007056  S1_pocket
383  121.39  1  0.858168  7.195  12.786  -0.462456  1.268990  -0.017605  S1_pocket
384  124.97  1  0.856619  6.796  12.425  -0.423631  1.227960  -0.019739  S1_pocket
385  133.96  1  0.853059  6.982  11.935  -0.382690  1.170823  -0.012007  S1_pocket
386  115.47  1  0.804353  6.733  12.501  -0.438517  1.267534  -0.018291  S1_pocket
387  125.28  1  0.787497  6.507  12.962  -0.228905  1.286916  -0.014778  S1_pocket
388  115.38  1  0.820661  6.328  13.057  -0.175680  1.218693  -0.011690  S1_pocket
389  114.62  1  0.843522  6.310  13.585  -0.106530  1.231893  -0.016589  S1_pocket
390  133.05  1  0.823799  6.836  13.771  0.036454  1.239161  -0.007810  S1_pocket
391  124.69  1  0.843050  6.841  12.329  -0.325296  1.195462  -0.030882  S1_pocket
392  104.72  1  0.864762  7.024  12.708  -0.123073  1.150441  -0.018349  S1_pocket
393  127.09  1  0.827188  6.584  12.967  -0.313870  1.247183  -0.022747  S1_pocket
394  123.04  1  0.855792  6.597  11.328  -0.469197  1.116038  -0.010478  S1_pocket
395  117.37  1  0.877381  7.156  11.120  -0.417293  1.097758  -0.013220  S1_pocket
396  119.67  1  0.870473  7.730  12.206  -0.326594  1.154907  -0.011068  S1_pocket
397  127.31  1  0.835072  7.011  12.780  -0.329608  1.173876  -0.010884  S1_pocket
398  123.68  1  0.884475  7.041  12.715  -0.314696  1.144670  -0.023185  S1_pocket
399  119.97  1  0.858758  6.679  13.057  -0.424949  1.141060  -0.017576  S1_pocket
400  106.90  1  0.854573  7.403  12.073  -0.389353  1.109486  -0.016682  S1_pocket
401  123.74  1  0.858422  6.706  13.323  -0.321383  1.229283  -0.016167  S1_pocket
402  113.70  1  0.833870  6.569  11.991  -0.552092  1.149836  -0.027456  S1_pocket
403  115.91  1  0.874201  7.299  11.403  -0.549063  1.095707  -0.010031  S1_pocket
404  126.62  1  0.861682  6.971  13.258  -0.112166  1.112079  -0.017726  S1_pocket
405  116.42  1  0.863246  6.209  13.279  -0.114360  1.141131  -0.013138  S1_pocket
406  135.29  1  0.883053  7.377  12.510  -0.113273  1.096946  -0.015467  S1_pocket
407  123.00  1  0.874696  7.142  12.827  -0.296598  1.104063  -0.005880  S1_pocket
408  124.08  1  0.864649  6.580  13.120  -0.277541  1.154900  -0.023033  S1_pocket
409  133.55  1  0.817393  6.251  13.627  -0.123291  1.172711  -0.006170  S1_pocket
410  135.07  1  0.909376  7.609  12.855  -0.380554  1.109854  -0.003366  S1_pocket
411  122.47  1  0.832567  6.289  13.196  -0.443602  1.230114  -0.012866  S1_pocket
412  116.21  1  0.904909  7.993  11.526  -0.495545  1.078559  -0.015919  S1_pocket
413  124.49  1  0.867642  6.740  12.206  -0.528019  1.159891  -0.023781  S1_pocket
414  127.77  1  0.852350  6.968  13.150  -0.379635  1.167104  -0.012855  S1_pocket
415  115.15  1  0.892669  7.149  12.771  -0.305248  1.146980  -0.022324  S1_pocket
416  127.65  1  0.877635  6.744  12.881  -0.518411  1.199180  -0.009592  S1_pocket
417  111.54  1  0.859853  6.462  13.127  -0.235393  1.182574  -0.007018  S1_pocket
418  120.50  1  0.872847  6.935  12.244  -0.604657  1.187131  -0.016374  S1_pocket
419  112.21  1  0.886152  7.279  12.663  -0.461778  1.150952  -0.006729  S1_pocket
420  119.20  1  0.857014  7.640  12.567  -0.578809  1.187166  -0.014104  S1_pocket
421  110.37  1  0.863456  6.734  12.455  -0.537407  1.259654  -0.018892  S1_pocket
422  118.95  1  0.851025  7.111  11.774  -0.684336  1.178047  -0.015821  S1_pocket
423  111.07  1  0.899946  7.142  12.635  -0.451742  1.180500  -0.018265  S1_pocket
424  111.23  1  0.862120  6.712  11.649  -0.523198  1.169373  -0.012184  S1_pocket
425  121.54  1  0.868153  6.819  11.543  -0.421557  1.161914  -0.026604  S1_pocket
426  107.56  1  0.871508  6.943  11.310  -0.677602  1.180739  -0.016307  S1_pocket
427  111.05  1  0.898569  7.797  11.650  -0.571204  1.181575  -0.009659  S1_pocket
428  100.92  1  0.892161  7.497  11.879  -0.644832  1.156198  -0.021758  S1_pocket
429  124.98  1  0.905185  6.471  12.827  -0.266696  1.193387  -0.014438  S1_pocket
430  118.36  1  0.927629  7.230  12.069  -0.590153  1.128904  -0.015264  S1_pocket
431  129.41  1  0.889755  6.974  12.027  -0.308125  1.112371  -0.004706  S1_pocket
432  124.80  1  0.856847  6.483  13.224  -0.304148  1.169316  -0.024073  S1_pocket
433  142.51  1  0.858112  5.907  13.097  -0.099636  1.132578  -0.007989  S1_pocket
434  108.11  1  0.873685  7.656  12.684  -0.481691  1.130617  -0.006920  S1_pocket
435  131.66  1  0.820794  6.373  12.627  -0.332390  1.194586  -0.024135  S1_pocket
436  130.91  1  0.805289  6.225  13.845  0.100130  1.225656  -0.016478  S1_pocket
437  100.04  1  0.850287  7.347  12.177  -0.623345  1.166621  0.002553  S1_pocket
438  123.97  1  0.823651  6.957  11.604  -0.694158  1.165598  -0.027464  S1_pocket
439  109.79  1  0.831332  7.040  11.455  -0.695980  1.160553  -0.018676  S1_pocket
440  136.41  1  0.827453  5.890  14.116  0.168028  1.216402  -0.014758  S1_pocket
441  126.58  1  0.872944  7.163  11.971  -0.608293  1.168025  -0.010751  S1_pocket
442  104.31  1  0.877613  6.857  12.636  -0.331286  1.178459  -0.021531  S1_pocket
443  105.15  1  0.852693  6.748  13.304  -0.269167  1.228871  -0.017488  S1_pocket
444  118.35  1  0.820420  6.146  13.173  -0.269447  1.233540  -0.006285  S1_pocket
445  146.93  1  0.874161  6.301  13.243  -0.083541  1.174537  -0.025775  S1_pocket
446  113.55  1  0.845837  6.878  12.747  -0.284801  1.227730  -0.009905  S1_pocket
447  112.62  1  0.857552  6.871  12.378  -0.389456  1.135676  -0.021119  S1_pocket
448  117.47  1  0.853835  6.732  12.349  -0.499170  1.128597  -0.027443  S1_pocket
449  106.48  1  0.837092  7.289  12.345  -0.512303  1.194333  -0.018172  S1_pocket
450  117.08  1  0.834327  7.147  12.096  -0.509501  1.183147  -0.013732  S1_pocket
451  127.58  1  0.844229  7.014  13.042  -0.107726  1.252693  -0.009418  S1_pocket
452  117.43  1  0.854778  6.809  12.597  -0.368226  1.161092  -0.018999  S1_pocket
453  112.53  1  0.845278  7.147  12.430  -0.509934  1.192448  -0.017883  S1_pocket
454  141.79  1  0.802597  6.495  14.158  0.160026  1.265653  -0.037881  S1_pocket
455  128.82  1  0.852834  6.614  12.935  -0.245369  1.203379  -0.013036  S1_pocket
456  108.91  1  0.872532  7.936  11.484  -0.733379  1.151595  -0.006253  S1_pocket
457  131.79  1  0.819054  6.111  14.045  -0.121662  1.293768  -0.012008  S1_pocket
458  123.44  1  0.820467  6.514  13.088  -0.111353  1.235799  -0.021116  S1_pocket
459  103.46  1  0.834357  6.876  12.673  -0.443819  1.170179  -0.013711  S1_pocket
460  132.39  1  0.811524  6.210  13.635  -0.312819  1.276914  -0.016810  S1_pocket
461  101.95  1  0.832373  6.288  12.820  -0.193902  1.220989  -0.015918  S1_pocket
462  114.49  1  0.828906  7.365  11.864  -0.641600  1.201853  -0.012573  S1_pocket
463  120.50  1  0.841812  5.974  13.079  -0.243785  1.170498  -0.010608  S1_pocket
464  116.13  1  0.822201  6.760  13.018  -0.374749  1.215243  -0.021722  S1_pocket
465  111.64  1  0.860968  7.022  12.058  -0.517382  1.188798  -0.019397  S1_pocket
466  123.75  1  0.884176  6.836  12.110  -0.276492  1.109560  -0.034932  S1_pocket
467  122.52  1  0.817203  6.510  12.717  -0.242575  1.208053  -0.022489  S1_pocket
468  140.61  1  0.835381  5.990  13.341  -0.078689  1.190162  -0.004331  S1_pocket
469  150.43  0  0.803300  6.359  14.610  0.129644  1.312452  -0.024734  S1_pocket
470  124.04  1  0.837412  6.783  12.556  -0.468046  1.207733  -0.017952  S1_pocket
471  126.39  1  0.848990  6.603  11.881  -0.464199  1.181869  -0.026955  S1_pocket
472  121.89  1  0.861496  7.237  12.049  -0.627833  1.187778  -0.013776  S1_pocket
473  110.92  1  0.916099  7.620  11.447  -0.574158  1.134352  -0.008265  S1_pocket
474  115.98  1  0.849093  7.414  12.167  -0.597812  1.188447  -0.025475  S1_pocket
475  119.01  1  0.845180  7.023  13.155  -0.810935  1.269610  0.007047  S1_pocket
476  121.93  1  0.885166  7.507  12.132  -0.549402  1.179148  -0.018447  S1_pocket
477  112.65  1  0.845760  7.176  11.529  -0.658750  1.164979  -0.011248  S1_pocket
478  147.57  1  0.832425  6.507  13.326  -0.130866  1.256070  -0.011572  S1_pocket
479  114.65  1  0.836251  6.819  13.531  -0.762886  1.312689  -0.013707  S1_pocket
480  118.79  1  0.873275  6.535  12.158  -0.432727  1.155643  -0.023257  S1_pocket
481  105.66  1  0.860013  7.441  12.284  -0.686619  1.224375  -0.019015  S1_pocket
482  115.33  1  0.869985  6.934  12.452  -0.455277  1.180643  -0.024802  S1_pocket
483  113.45  1  0.858619  6.286  13.456  -0.242462  1.225001  -0.015523  S1_pocket
484  107.07  1  0.854852  6.973  12.454  -0.578632  1.217547  -0.016659  S1_pocket
485  122.93  1  0.821368  6.455  13.189  -0.371183  1.213773  -0.012421  S1_pocket
486  118.69  1  0.850857  6.214  13.423  -0.195398  1.207533  -0.018835  S1_pocket
487  122.84  1  0.845634  6.656  12.798  -0.407569  1.212818  -0.018720  S1_pocket
488  145.21  1  0.838826  6.426  13.394  -0.141508  1.210771  -0.015442  S1_pocket
489  121.75  1  0.858018  6.528  12.849  -0.579801  1.200334  -0.022841  S1_pocket
490  129.69  1  0.846099  6.203  14.191  0.125018  1.172332  -0.009259  S1_pocket
491  127.07  1  0.816317  6.044  13.736  -0.100485  1.204165  -0.024874  S1_pocket
492  113.75  1  0.830665  6.665  13.020  -0.274179  1.206415  -0.012380  S1_pocket
493  120.89  1  0.835599  6.298  13.527  -0.212657  1.146162  -0.021547  S1_pocket
494  138.92  1  0.809506  6.142  13.913  -0.031716  1.216854  -0.017763  S1_pocket
495  120.78  1  0.822309  6.276  13.325  -0.450285  1.198270  -0.018345  S1_pocket
496  117.88  1  0.841606  6.549  12.388  -0.433076  1.129205  -0.006434  S1_pocket
497  136.12  1  0.840693  6.576  13.615  0.039494  1.199589  -0.019934  S1_pocket
498  108.84  1  0.860044  7.268  11.444  -0.378535  1.091290  -0.024179  S1_pocket
499  133.97  1  0.854718  6.943  12.513  -0.356104  1.121311  -0.020726  S1_pocket
500  105.53  1  0.872205  7.367  12.037  -0.640872  1.091249  -0.013120  S1_pocket
501  141.19  1  0.801701  6.146  13.954  -0.047493  1.247561  -0.020741  S1_pocket
502  107.91  1  0.853239  7.117  12.829  -0.562599  1.196093  -0.009970  S1_pocket
503  133.86  1  0.814159  6.198  13.000  -0.197371  1.203649  -0.025620  S1_pocket
504  158.42  0  0.838685  7.040  12.520  -0.094686  1.145560  -0.025570  S1_pocket
505  121.09  1  0.814696  6.346  12.935  -0.091236  1.207881  -0.024552  S1_pocket
506  138.01  1  0.821746  6.397  12.765  -0.451374  1.180407  -0.031484  S1_pocket
507  126.49  1  0.835475  6.404  12.654  -0.241834  1.167993  -0.020823  S1_pocket
508  110.17  1  0.828174  6.704  11.778  -0.543828  1.191401  -0.022160  S1_pocket
509  139.02  1  0.819501  6.005  14.124  -0.015611  1.239661  -0.018471  S1_pocket
510  107.94  1  0.851978  6.964  12.257  -0.539460  1.173364  -0.014426  S1_pocket
511  117.09  1  0.800959  6.630  13.112  -0.404996  1.226137  -0.018983  S1_pocket
512  112.45  1  0.840252  6.962  12.291  -0.596724  1.197726  -0.009810  S1_pocket
513  119.89  1  0.835330  6.987  11.958  -0.614130  1.177996  -0.019525  S1_pocket
514  123.32  1  0.833332  6.508  12.790  -0.136547  1.205056  -0.026165  S1_pocket
515  117.49  1  0.858669  7.043  12.656  -0.410437  1.236608  -0.024555  S1_pocket
516  115.15  1  0.825603  6.432  12.861  -0.325780  1.246456  -0.011706  S1_pocket
517  119.83  1  0.858212  6.632  12.843  -0.369767  1.241274  -0.025195  S1_pocket
518  152.78  0  0.806963  6.299  13.627  -0.017830  1.261058  -0.018158  S1_pocket
519  112.64  1  0.827950  6.867  12.786  -0.386616  1.262728  -0.013465  S1_pocket
520  113.73  1  0.832524  6.481  13.013  -0.244408  1.208139  -0.016972  S1_pocket
521  120.90  1  0.874497  6.629  11.872  -0.519730  1.132812  -0.022704  S1_pocket
522  101.67  1  0.853265  6.806  12.941  -0.551262  1.229236  -0.020621  S1_pocket
523  107.11  1  0.866118  7.824  12.445  -0.692719  1.143473  0.003567  S1_pocket
524  114.25  1  0.866371  7.113  12.443  -0.697534  1.168764  -0.012758  S1_pocket
525  126.58  1  0.843261  6.278  13.174  -0.222623  1.198225  -0.006358  S1_pocket
526  137.80  1  0.834291  5.794  13.104  -0.322698  1.205054  -0.013731  S1_pocket
527  126.93  1  0.824055  5.895  13.786  -0.102963  1.231560  -0.021631  S1_pocket
528  127.08  1  0.840934  6.722  12.421  -0.496559  1.172611  -0.019004  S1_pocket
529  152.98  0  0.839612  6.213  13.623  -0.234150  1.211587  -0.008659  S1_pocket
530  121.69  1  0.853276  6.167  13.269  -0.388414  1.214360  -0.022521  S1_pocket
531  123.49  1  0.841037  6.662  13.034  -0.347318  1.179228  -0.027398  S1_pocket
532  137.44  1  0.815920  6.398  14.302  -0.086879  1.271599  -0.026261  S1_pocket
533  116.62  1  0.842904  6.581  14.102  -0.027737  1.170907  -0.022543  S1_pocket
534  131.56  1  0.866829  6.806  13.202  -0.156334  1.129669  -0.015660  S1_pocket
535  121.66  1  0.822197  6.642  13.351  -0.235908  1.183183  -0.023523  S1_pocket
536  119.32  1  0.827972  6.334  12.775  -0.428426  1.160579  -0.021868  S1_pocket
537  118.01  1  0.841405  6.814  13.106  -0.305659  1.170699  -0.010881  S1_pocket
538  118.21  1  0.826009  6.087  14.231  -0.126424  1.224463  -0.015248  S1_pocket
539  108.17  1  0.836873  6.464  13.733  -0.158279  1.149431  -0.012237  S1_pocket
540  107.53  1  0.803547  6.705  12.968  -0.287787  1.151040  -0.020560  S1_pocket
541  120.33  1  0.850715  6.695  13.472  -0.216724  1.142447  -0.018337  S1_pocket
542  126.48  1  0.834640  6.414  13.513  -0.187126  1.147398  -0.000644  S1_pocket
543  133.48  1  0.852193  6.761  12.561  -0.280463  1.114300  -0.014124  S1_pocket
544  110.82  1  0.825461  6.625  13.440  -0.141960  1.235297  -0.012859  S1_pocket
545  121.37  1  0.832002  6.122  12.819  -0.156848  1.121840  -0.022965  S1_pocket
546  98.50  1  0.891775  7.501  11.806  -0.420545  1.115991  0.000295  S1_pocket
547  117.42  1  0.827000  6.460  13.709  0.020067  1.215215  -0.015697  S1_pocket
548  122.68  1  0.848468  6.641  13.272  -0.187645  1.197320  -0.020470  S1_pocket
549  129.19  1  0.835245  6.963  13.746  -0.371424  1.195949  -0.021396  S1_pocket
550  126.27  1  0.878824  6.063  13.179  -0.290992  1.149807  -0.017942  S1_pocket
551  128.46  1  0.866373  6.454  13.758  -0.104371  1.182089  -0.018020  S1_pocket
552  120.54  1  0.892859  6.963  12.404  -0.495704  1.123745  -0.021487  S1_pocket
553  133.05  1  0.864743  6.555  13.279  -0.128273  1.156574  -0.019238  S1_pocket
554  141.09  1  0.843701  6.437  13.295  -0.222250  1.152562  -0.019733  S1_pocket
555  118.39  1  0.841598  6.807  13.445  -0.263628  1.190222  -0.014478  S1_pocket
556  134.59  1  0.812165  5.790  13.567  0.014732  1.181562  -0.017687  S1_pocket
557  136.50  1  0.836350  6.488  13.072  -0.204651  1.154967  -0.019827  S1_pocket
558  136.60  1  0.821525  5.818  13.487  0.029128  1.178003  -0.021099  S1_pocket
559  127.62  1  0.786982  6.303  13.327  -0.173418  1.207379  -0.025856  S1_pocket
560  109.15  1  0.809330  7.038  12.155  -0.513563  1.154319  -0.008065  S1_pocket
561  120.62  1  0.814996  6.803  12.264  -0.366749  1.126159  -0.024621  S1_pocket
562  114.22  1  0.823013  6.463  12.537  -0.338121  1.138956  -0.020223  S1_pocket
563  98.58  1  0.868366  7.073  12.118  -0.422311  1.109250  -0.009551  S1_pocket
564  115.36  1  0.850201  6.630  13.401  -0.239654  1.194787  -0.010917  S1_pocket
565  109.31  1  0.836974  6.562  12.502  -0.528257  1.140542  -0.009079  S1_pocket
566  121.86  1  0.819962  6.722  12.117  -0.635017  1.155197  -0.008173  S1_pocket
567  120.46  1  0.846569  6.737  13.352  -0.243106  1.152493  -0.019438  S1_pocket
568  117.04  1  0.842331  7.170  12.526  -0.519946  1.141622  -0.010684  S1_pocket
569  104.39  1  0.833898  6.858  12.752  -0.614371  1.188796  -0.004089  S1_pocket
570  113.82  1  0.835106  7.158  12.876  -0.476422  1.166523  -0.014579  S1_pocket
571  117.89  1  0.839528  6.906  11.915  -0.544771  1.131353  -0.013565  S1_pocket
572  135.76  1  0.825339  6.057  12.825  -0.316913  1.172219  -0.017904  S1_pocket
573  126.16  1  0.837705  6.294  12.735  -0.321536  1.171684  -0.009593  S1_pocket
574  120.04  1  0.853359  6.900  11.777  -0.560353  1.117524  -0.009018  S1_pocket
575  124.38  1  0.886513  7.392  11.941  -0.360396  1.126002  -0.019247  S1_pocket
576  126.71  1  0.831544  6.614  12.358  -0.394540  1.220964  -0.015970  S1_pocket
577  105.02  1  0.875678  6.794  12.068  -0.164783  1.160658  -0.013120  S1_pocket
578  132.37  1  0.852808  6.586  12.421  -0.326159  1.206709  -0.012283  S1_pocket
579  108.81  1  0.849868  7.121  11.459  -0.697039  1.268484  -0.017661  S1_pocket
580  121.60  1  0.854534  6.922  11.356  -0.467362  1.162631  -0.007302  S1_pocket
581  118.97  1  0.864221  7.155  11.657  -0.684421  1.193971  -0.004079  S1_pocket
582  107.94  1  0.882690  7.202  12.296  -0.477591  1.123296  -0.030931  S1_pocket
583  115.34  1  0.860352  6.659  13.350  -0.361096  1.197602  -0.022922  S1_pocket
584  122.65  1  0.834811  6.782  13.139  -0.689511  1.237027  -0.005975  S1_pocket
585  106.81  1  0.862160  7.280  12.505  -0.670071  1.149006  -0.013028  S1_pocket
586  132.28  1  0.838118  6.435  13.487  -0.196817  1.218159  -0.013943  S1_pocket
587  135.65  1  0.823011  6.362  13.801  -0.252740  1.232837  -0.019953  S1_pocket
588  128.41  1  0.859320  6.584  12.499  -0.424190  1.172921  -0.011158  S1_pocket
589  133.09  1  0.839238  6.476  13.388  -0.400252  1.242224  -0.023647  S1_pocket
590  144.99  1  0.832308  6.660  13.473  -0.187773  1.205413  -0.008652  S1_pocket
591  114.87  1  0.839577  6.821  12.488  -0.638719  1.219537  -0.013953  S1_pocket
592  134.35  1  0.836442  5.728  14.324  0.080579  1.218691  -0.013313  S1_pocket
593  123.20  1  0.877445  7.182  11.749  -0.396646  1.089212  -0.022009  S1_pocket
594  124.62  1  0.822528  7.068  12.343  -0.343197  1.148845  -0.008930  S1_pocket
595  129.04  1  0.798118  6.366  14.016  -0.086974  1.222949  -0.012814  S1_pocket
596  157.32  0  0.818032  6.056  13.416  -0.080421  1.201153  -0.019181  S1_pocket
597  120.56  1  0.868123  7.217  12.121  -0.491978  1.177327  -0.013418  S1_pocket
598  134.10  1  0.809366  6.384  13.200  -0.554405  1.249684  -0.025417  S1_pocket
599  118.95  1  0.811565  6.543  13.674  -0.401312  1.290930  -0.009533  S1_pocket
600  123.55  1  0.808854  6.071  14.559  0.089970  1.305419  -0.023459  S1_pocket
601  133.86  1  0.844219  6.633  13.788  -0.060707  1.247484  -0.011686  S1_pocket
602  110.51  1  0.824952  6.922  12.677  -0.520441  1.255481  -0.014732  S1_pocket
603  121.88  1  0.840492  6.832  14.061  -0.229969  1.281407  -0.017471  S1_pocket
604  132.67  1  0.804874  6.552  13.782  -0.295016  1.317478  -0.025954  S1_pocket
605  126.17  1  0.827790  6.974  13.684  -0.141120  1.255584  -0.017479  S1_pocket
606  113.13  1  0.834225  7.205  12.897  -0.420747  1.243379  -0.020211  S1_pocket
607  116.57  1  0.846227  6.881  12.782  -0.331927  1.178547  -0.024724  S1_pocket
608  122.89  1  0.864153  7.305  12.670  -0.283281  1.199040  -0.008866  S1_pocket
609  106.12  1  0.826858  7.411  13.210  -0.439954  1.224521  -0.018863  S1_pocket
610  114.54  1  0.835594  7.363  12.702  -0.537300  1.187456  -0.001097  S1_pocket
611  134.11  1  0.832198  6.805  12.626  -0.331076  1.195411  -0.014428  S1_pocket
