# GMM n=4 pocket classification, T=25C
# Classes: S1_pocket, S3_pocket, surface, extended
# frame  chi2  chi2_state  wcn  d_S1  d_S3  M  dist_nm  Q_p  class
667  119.17  1  0.975103  10.456  6.081  -0.558696  0.643922  -0.002737  S3_pocket
668  115.52  1  0.954946  10.401  5.974  -0.701636  0.712757  0.004751  S3_pocket
669  116.92  1  0.940214  10.302  5.738  -0.767751  0.682078  -0.004016  S3_pocket
670  96.41  1  0.949281  9.376  6.283  -0.831613  0.728506  -0.008200  S3_pocket
671  126.97  1  0.956855  10.125  5.883  -0.646464  0.700626  -0.007662  S3_pocket
672  116.78  1  0.915809  10.286  6.646  -0.670336  0.750471  0.001903  S3_pocket
673  111.90  1  0.943237  10.052  6.195  -0.781530  0.676100  -0.003612  S3_pocket
674  129.60  1  0.940054  10.031  6.031  -0.642270  0.684030  -0.012136  S3_pocket
675  104.33  1  0.921398  10.584  5.676  -0.766954  0.723138  -0.011423  S3_pocket
676  116.08  1  0.907632  9.556  6.472  -0.891352  0.773386  0.008519  S3_pocket
677  120.23  1  0.939106  10.413  5.766  -0.692810  0.668671  -0.003524  S3_pocket
678  114.27  1  0.918106  10.080  6.503  -0.734970  0.737875  -0.002896  S3_pocket
679  118.35  1  0.956976  10.219  5.890  -0.725463  0.602407  0.000193  S3_pocket
680  105.79  1  0.978235  10.927  5.539  -0.708106  0.580218  -0.007395  S3_pocket
681  126.90  1  0.930167  10.311  5.949  -0.751581  0.681754  -0.005495  S3_pocket
682  109.49  1  0.924166  10.027  5.898  -0.771424  0.722909  -0.000237  S3_pocket
683  130.04  1  0.959244  10.015  5.779  -0.461077  0.607801  -0.018080  S3_pocket
684  127.76  1  0.926981  10.488  6.116  -0.676272  0.642914  -0.012414  S3_pocket
685  96.21  1  0.924724  10.148  6.373  -0.745007  0.719441  -0.005443  S3_pocket
686  116.58  1  0.943902  10.227  5.817  -0.710800  0.635586  -0.009217  S3_pocket
687  107.01  1  0.942412  10.267  5.938  -0.857927  0.685424  0.009510  S3_pocket
688  102.23  1  0.963638  11.034  5.837  -0.690784  0.626836  0.010880  S3_pocket
689  125.98  1  0.953765  10.516  5.679  -0.769620  0.615843  -0.002951  S3_pocket
690  139.20  1  0.993403  11.069  5.859  -0.357148  0.563031  -0.009142  S3_pocket
691  101.39  1  0.988603  11.036  5.014  -0.782981  0.552316  -0.004239  S3_pocket
692  121.16  1  0.987960  10.428  5.079  -0.688916  0.528988  -0.015390  S3_pocket
693  114.26  1  0.988998  10.836  5.558  -0.618050  0.586682  -0.007181  S3_pocket
694  114.51  1  0.961539  10.816  5.702  -0.746205  0.611592  -0.001891  S3_pocket
695  107.32  1  0.952085  10.843  5.519  -0.784627  0.618904  0.008370  S3_pocket
696  106.02  1  0.965647  10.408  5.303  -0.843198  0.621776  0.012083  S3_pocket
697  123.63  1  0.980533  10.497  6.064  -0.821439  0.716878  -0.000276  S3_pocket
698  110.38  1  0.977700  10.759  5.642  -0.600162  0.639336  -0.000980  S3_pocket
699  126.63  1  0.966232  10.702  5.985  -0.697334  0.648775  0.003567  S3_pocket
700  117.10  1  0.941373  10.831  5.920  -0.744243  0.717524  -0.011201  S3_pocket
701  130.98  1  0.968486  10.584  5.619  -0.533688  0.657608  -0.013420  S3_pocket
702  134.03  1  0.946290  11.764  5.354  -0.540293  0.608766  -0.015266  S3_pocket
703  121.71  1  0.930235  10.228  5.825  -0.720495  0.700350  -0.004483  S3_pocket
704  117.81  1  0.944752  10.346  5.953  -0.584855  0.635983  -0.012847  S3_pocket
705  134.25  1  0.937116  10.879  5.854  -0.479946  0.692959  -0.005909  S3_pocket
706  105.44  1  0.953502  11.608  5.542  -0.719459  0.691121  -0.024381  S3_pocket
707  110.96  1  0.944500  11.542  5.281  -0.720123  0.616437  -0.013697  S3_pocket
708  136.57  1  0.961049  11.032  5.778  -0.722620  0.645937  -0.006156  S3_pocket
709  109.02  1  0.985499  11.166  5.648  -0.623819  0.646140  -0.010425  S3_pocket
710  126.31  1  0.989244  11.217  5.136  -0.694563  0.546946  -0.010692  S3_pocket
711  97.09  1  0.959191  11.063  5.431  -0.590083  0.651357  -0.002983  S3_pocket
712  120.96  1  0.950292  10.832  6.230  -0.601296  0.686362  -0.004852  S3_pocket
713  117.61  1  0.960532  11.264  5.843  -0.620395  0.619864  -0.009584  S3_pocket
714  114.45  1  0.944805  11.032  5.577  -0.690871  0.639861  -0.019932  S3_pocket
715  112.78  1  0.956006  11.226  6.043  -0.740041  0.685070  -0.003094  S3_pocket
716  103.35  1  0.952454  11.351  5.568  -0.674542  0.676713  -0.011618  S3_pocket
717  102.57  1  0.925178  10.916  6.241  -0.677484  0.678530  0.004589  S3_pocket
718  124.05  1  0.955035  11.732  6.097  -0.459954  0.643308  -0.013876  S3_pocket
719  113.68  1  0.938446  10.295  5.879  -0.607054  0.713885  -0.020574  S3_pocket
720  160.15  0  0.910198  10.414  6.233  -0.632928  0.761556  -0.017101  S3_pocket
721  124.64  1  0.936127  10.786  6.463  -0.482965  0.646788  -0.006166  S3_pocket
722  138.85  1  0.954682  10.712  6.109  -0.361596  0.599713  -0.008830  S3_pocket
723  105.44  1  0.958706  10.291  5.430  -0.674939  0.629117  -0.014405  S3_pocket
724  88.79  1  0.943877  10.350  5.722  -0.813969  0.658107  0.001728  S3_pocket
725  134.92  1  0.967661  10.549  6.346  -0.427793  0.606032  -0.012670  S3_pocket
726  99.41  1  0.972562  10.541  5.606  -0.608272  0.664937  -0.016195  S3_pocket
727  86.52  1  0.970651  10.637  5.421  -0.660266  0.608554  -0.015847  S3_pocket
728  105.11  1  0.954511  10.253  6.124  -0.551683  0.637689  -0.008872  S3_pocket
729  131.74  1  0.948295  10.739  6.307  -0.511991  0.644821  -0.005718  S3_pocket
730  123.61  1  0.952230  10.321  6.207  -0.607873  0.648357  -0.022713  S3_pocket
731  137.34  1  0.981170  11.485  5.692  -0.513115  0.586363  -0.018872  S3_pocket
732  134.20  1  0.957752  10.774  6.067  -0.381146  0.645861  -0.008443  S3_pocket
733  107.69  1  0.947197  10.952  6.403  -0.644680  0.695069  -0.017225  S3_pocket
734  108.62  1  0.955038  10.587  5.888  -0.664792  0.657093  -0.003546  S3_pocket
735  120.69  1  0.953906  10.775  6.449  -0.477381  0.674502  -0.007817  S3_pocket
736  102.08  1  0.958997  10.578  5.890  -0.660885  0.677740  -0.017462  S3_pocket
737  103.03  1  0.950448  10.475  5.765  -0.720248  0.639959  -0.013410  S3_pocket
738  108.00  1  0.958697  10.905  6.019  -0.508154  0.654665  -0.022798  S3_pocket
739  100.28  1  0.980037  11.407  5.414  -0.677088  0.566032  -0.014515  S3_pocket
740  78.83  1  0.966176  11.018  5.726  -0.805868  0.636925  -0.004206  S3_pocket
741  78.20  1  0.974601  11.218  5.262  -0.682119  0.607366  -0.023548  S3_pocket
742  108.37  1  0.935430  11.059  5.802  -0.646584  0.667389  -0.014070  S3_pocket
743  110.65  1  0.939625  11.545  6.153  -0.560633  0.716093  -0.008741  S3_pocket
744  110.19  1  0.941049  10.518  5.963  -0.524039  0.655875  -0.000078  S3_pocket
745  137.63  1  0.950402  10.643  5.667  -0.559902  0.634391  -0.019881  S3_pocket
746  99.99  1  0.873169  9.168  6.589  -0.867737  0.795220  -0.017939  S3_pocket
747  144.97  1  0.953184  9.965  4.984  -0.723392  0.698897  -0.015578  S3_pocket
748  86.91  1  0.925693  10.168  6.039  -0.689760  0.736761  -0.004162  S3_pocket
749  110.04  1  0.955278  9.777  5.875  -0.710591  0.694161  -0.017061  S3_pocket
750  98.10  1  0.936450  9.523  6.199  -0.674912  0.723514  -0.015544  S3_pocket
751  118.69  1  0.938330  10.384  6.061  -0.662459  0.637340  -0.008812  S3_pocket
752  129.62  1  0.941397  10.000  5.687  -0.622452  0.672311  -0.020488  S3_pocket
753  116.41  1  0.899390  9.846  5.992  -0.815559  0.748194  -0.024643  S3_pocket
754  109.45  1  0.962549  10.499  5.987  -0.559171  0.655563  -0.014934  S3_pocket
755  105.87  1  0.942511  10.263  5.888  -0.434600  0.676711  -0.003498  S3_pocket
756  148.33  1  0.947433  10.713  5.199  -0.320366  0.611084  -0.019024  S3_pocket
757  110.33  1  0.915779  10.152  6.099  -0.706920  0.764296  -0.009572  S3_pocket
758  111.62  1  0.943876  10.291  5.649  -0.549958  0.662564  -0.008600  S3_pocket
759  127.70  1  0.912953  10.328  6.523  -0.660394  0.756630  -0.009627  S3_pocket
760  163.80  0  0.918892  9.855  6.440  -0.586223  0.685162  -0.027243  S3_pocket
761  148.20  1  0.935518  10.565  5.356  -0.701019  0.650704  -0.020137  S3_pocket
762  118.32  1  0.955618  10.111  5.429  -0.632445  0.651084  0.001160  S3_pocket
763  150.48  0  0.899514  10.205  5.655  -0.841435  0.762619  -0.019957  S3_pocket
764  152.28  0  0.941624  10.112  5.858  -0.628415  0.663933  -0.018387  S3_pocket
765  128.89  1  0.966887  10.830  5.582  -0.504628  0.614144  -0.012480  S3_pocket
766  139.12  1  0.944471  10.785  5.174  -0.639978  0.578697  -0.002238  S3_pocket
767  148.20  1  0.955888  10.049  5.589  -0.559942  0.599633  0.001967  S3_pocket
768  164.50  0  0.938902  9.721  5.443  -0.632108  0.619310  -0.037350  S3_pocket
769  145.59  1  0.933573  9.964  5.652  -0.653384  0.660424  -0.010772  S3_pocket
770  141.14  1  0.936244  11.130  5.915  -0.632483  0.615929  -0.004316  S3_pocket
771  174.49  0  0.957283  10.601  5.840  -0.623720  0.619567  -0.020696  S3_pocket
772  146.41  1  0.969441  10.929  5.583  -0.487954  0.640309  -0.000898  S3_pocket
773  125.03  1  0.932522  11.013  5.584  -0.698546  0.681752  -0.016345  S3_pocket
774  124.47  1  0.943046  10.505  5.526  -0.545418  0.614386  -0.006919  S3_pocket
775  141.09  1  0.924431  9.895  5.389  -0.766029  0.659718  -0.016471  S3_pocket
776  164.38  0  0.904261  10.607  5.934  -0.692244  0.644215  -0.011636  S3_pocket
777  115.16  1  0.958679  10.016  5.165  -0.702084  0.651092  -0.012552  S3_pocket
778  125.95  1  0.934379  10.505  5.565  -0.691305  0.640487  0.003982  S3_pocket
779  157.88  0  0.985282  9.802  5.484  -0.521456  0.589019  -0.010202  S3_pocket
780  131.39  1  0.948528  10.440  5.745  -0.721635  0.613287  -0.018704  S3_pocket
781  134.29  1  0.976241  10.250  5.782  -0.663030  0.642005  -0.011971  S3_pocket
782  107.40  1  0.928576  10.340  5.526  -0.746259  0.656987  -0.007345  S3_pocket
783  99.01  1  0.944992  10.680  5.625  -0.679576  0.701129  -0.007639  S3_pocket
784  111.15  1  0.967968  10.822  5.468  -0.725451  0.637880  -0.006585  S3_pocket
785  127.98  1  0.837365  10.150  6.230  -0.950795  0.869997  -0.007254  S3_pocket
786  115.03  1  0.804496  9.630  7.379  -0.992457  0.924876  0.002547  S3_pocket
787  124.97  1  0.826865  9.518  6.818  -0.920380  0.874130  -0.001446  S3_pocket
788  114.37  1  0.826442  8.675  7.356  -0.987792  0.930068  -0.004881  S3_pocket
789  116.58  1  0.819438  9.066  7.499  -0.975100  0.958161  0.004859  S3_pocket
790  107.78  1  0.758009  8.512  8.318  -0.988469  1.038654  -0.004709  S3_pocket
791  122.15  1  0.831261  10.191  6.441  -0.731994  0.915672  -0.000696  S3_pocket
792  137.52  1  0.855401  9.774  5.402  -0.865540  0.863912  -0.004621  S3_pocket
793  128.29  1  0.821709  9.219  6.037  -0.952249  0.916452  0.003797  S3_pocket
794  120.61  1  0.861551  9.148  5.522  -0.899868  0.900744  0.004134  S3_pocket
795  102.27  1  0.817902  8.651  6.427  -0.989119  0.971908  0.005392  S3_pocket
796  129.73  1  0.831653  8.840  5.324  -0.913135  0.925486  -0.008513  S3_pocket
797  154.70  0  0.838022  9.694  5.640  -0.926394  0.848534  -0.009710  S3_pocket
798  123.75  1  0.809577  9.741  5.719  -0.869062  0.987923  -0.003010  S3_pocket
799  106.61  1  0.832199  9.987  5.512  -0.668358  0.889624  0.005794  S3_pocket
800  120.48  1  0.856090  10.713  5.155  -0.682370  0.847742  0.001402  S3_pocket
801  114.45  1  0.818257  8.885  6.939  -0.990942  0.946299  -0.010032  S3_pocket
802  121.09  1  0.865196  10.100  5.768  -0.759906  0.833334  0.003291  S3_pocket
803  147.78  1  0.810164  8.753  6.036  -0.916693  0.944116  -0.004658  S3_pocket
804  -174.20  0  0.827000  10.426  5.952  -0.900313  0.917068  0.004386  S3_pocket
805  131.14  1  0.817082  9.342  6.693  -0.901583  0.960778  0.002204  S3_pocket
806  147.23  1  0.843748  9.563  6.406  -0.734324  0.907855  0.013775  S3_pocket
807  129.24  1  0.876851  9.663  5.683  -0.918714  0.828417  0.001307  S3_pocket
808  119.13  1  0.886516  10.121  5.505  -0.654067  0.787480  0.004153  S3_pocket
809  136.47  1  0.872330  10.162  5.400  -0.851827  0.837728  0.006044  S3_pocket
810  124.00  1  0.863836  10.550  6.218  -0.771200  0.853727  -0.001409  S3_pocket
811  111.62  1  0.886246  10.096  5.440  -0.738575  0.836974  -0.005550  S3_pocket
812  98.14  1  0.886196  10.284  5.772  -0.763111  0.813605  -0.004611  S3_pocket
813  132.44  1  0.829380  9.656  6.289  -0.910770  0.951545  -0.002418  S3_pocket
814  109.30  1  0.866576  9.897  6.139  -0.866177  0.905309  -0.005430  S3_pocket
815  117.09  1  0.838146  9.111  6.349  -0.962639  0.948936  -0.010850  S3_pocket
816  145.41  1  0.834629  9.869  6.495  -0.673784  0.937964  0.009606  S3_pocket
817  138.58  1  0.820798  9.579  6.882  -0.674512  0.969665  0.003247  S3_pocket
818  122.19  1  0.873515  9.374  5.485  -0.877282  0.835327  -0.018150  S3_pocket
819  115.18  1  0.823376  9.216  6.052  -0.872281  0.932082  -0.011722  S3_pocket
820  124.23  1  0.798091  9.052  6.311  -0.954077  0.971505  -0.010386  S3_pocket
821  106.78  1  0.814576  10.068  6.471  -0.822533  0.965697  -0.000227  S3_pocket
822  114.61  1  0.850086  10.799  6.098  -0.774826  0.933732  -0.002332  S3_pocket
823  142.43  1  0.812668  10.446  6.152  -0.925106  0.964736  -0.010654  S3_pocket
824  115.58  1  0.813180  9.193  6.574  -0.967580  0.998915  -0.002964  S3_pocket
825  141.75  1  0.798622  9.228  7.165  -0.952768  1.062778  -0.010904  S3_pocket
826  130.09  1  0.827691  9.714  6.173  -0.909837  0.965547  -0.003984  S3_pocket
827  126.36  1  0.803429  9.427  6.819  -0.877961  1.081527  0.008486  S3_pocket
828  151.60  0  0.768861  10.155  7.652  -0.972766  1.062959  -0.011817  S3_pocket
829  107.83  1  0.780969  9.745  6.275  -0.938775  1.050650  -0.001068  S3_pocket
830  144.95  1  0.829925  9.874  6.378  -0.906000  0.947915  -0.002757  S3_pocket
831  160.17  0  0.777459  9.126  6.922  -0.917410  1.045083  -0.000117  S3_pocket
832  141.53  1  0.772589  9.375  7.069  -0.983556  1.066391  0.001935  S3_pocket
833  90.35  1  0.806921  9.862  6.946  -0.942841  0.978159  -0.004091  S3_pocket
834  159.63  0  0.809758  9.929  6.190  -0.914860  1.023335  0.002775  S3_pocket
835  100.50  1  0.852051  9.812  6.627  -0.847012  0.947954  -0.012409  S3_pocket
836  145.21  1  0.753250  9.334  7.509  -0.948080  1.090517  -0.007591  S3_pocket
837  84.36  1  0.762283  8.283  7.294  -0.953711  1.054724  -0.009812  S3_pocket
838  117.06  1  0.789871  8.027  7.090  -0.998225  0.990385  -0.000316  S3_pocket
839  113.00  1  0.798918  10.715  6.558  -0.858931  0.981723  0.000164  S3_pocket
840  124.78  1  0.812672  9.514  6.756  -0.972241  0.934828  -0.011728  S3_pocket
841  159.12  0  0.812476  8.930  6.112  -0.889468  0.971943  -0.011128  S3_pocket
842  132.38  1  0.785120  8.891  6.670  -0.879022  1.007927  -0.004602  S3_pocket
843  144.87  1  0.771830  9.788  6.985  -0.915629  1.073692  0.008094  S3_pocket
844  113.08  1  0.797586  10.134  6.079  -0.842011  0.973260  0.000492  S3_pocket
845  78.44  1  0.780601  10.408  5.944  -0.746338  0.968996  0.000503  S3_pocket
846  100.91  1  0.765583  9.272  7.590  -0.999353  1.048274  -0.004277  S3_pocket
847  121.99  1  0.806218  8.927  6.924  -0.931716  1.034040  -0.001852  S3_pocket
848  112.54  1  0.821506  10.662  6.166  -0.875146  0.971940  -0.012171  S3_pocket
849  112.05  1  0.754220  10.014  7.677  -0.795254  1.126962  -0.002777  S3_pocket
850  160.68  0  0.871227  10.077  5.824  -0.809622  0.916119  0.021945  S3_pocket
851  132.49  1  0.848708  9.117  6.591  -0.958582  1.006195  0.006941  S3_pocket
852  135.47  1  0.808065  9.073  6.944  -0.934183  0.979769  -0.006049  S3_pocket
853  157.66  0  0.775558  9.424  7.274  -0.974711  1.056469  0.002577  S3_pocket
854  148.42  1  0.799036  9.314  6.386  -0.915985  1.053895  0.002906  S3_pocket
855  114.32  1  0.797340  9.469  6.583  -0.937096  1.010352  -0.009335  S3_pocket
856  96.85  1  0.793288  10.152  6.473  -0.658454  0.997907  -0.003132  S3_pocket
857  100.14  1  0.836891  10.924  5.840  -0.803072  0.950350  0.000625  S3_pocket
858  105.76  1  0.822392  9.541  6.664  -0.951558  1.021603  -0.006309  S3_pocket
859  107.72  1  0.839801  10.937  6.299  -0.780732  0.936283  0.003999  S3_pocket
860  113.06  1  0.842375  10.143  5.825  -0.891116  0.862098  0.002131  S3_pocket
861  134.20  1  0.808827  9.500  6.363  -0.920587  0.954769  -0.001373  S3_pocket
862  139.71  1  0.764665  9.047  7.038  -0.961220  1.074927  -0.006892  S3_pocket
863  119.52  1  0.743332  8.758  7.506  -0.986552  1.129104  -0.011115  S3_pocket
864  116.79  1  0.815774  9.742  6.338  -0.955001  0.934899  -0.004370  S3_pocket
865  -88.25  2  0.821981  9.956  5.534  -0.657643  0.903030  -0.029917  S3_pocket
866  164.43  0  0.846889  9.353  6.431  -0.863922  0.978690  0.007224  S3_pocket
867  98.15  1  0.829479  9.764  5.847  -0.990149  0.912855  -0.001318  S3_pocket
868  97.20  1  0.821047  9.793  6.685  -0.882108  0.990446  -0.008310  S3_pocket
869  129.10  1  0.869163  9.308  5.856  -0.925537  0.869913  -0.012622  S3_pocket
870  124.59  1  0.758046  6.747  9.392  -0.810243  1.126618  0.003998  S1_pocket
871  126.09  1  0.785703  6.967  9.536  -0.826860  1.102602  -0.010702  S1_pocket
872  95.61  1  0.815844  7.671  9.331  -0.980814  1.100564  -0.005824  S1_pocket
873  119.93  1  0.790614  7.751  9.589  -0.736069  1.080645  0.006194  S1_pocket
874  111.03  1  0.853361  9.301  6.321  -0.919666  0.900070  -0.000075  S3_pocket
875  150.75  0  0.867734  9.811  6.095  -0.914642  0.905997  0.000632  S3_pocket
876  132.86  1  0.881666  8.880  6.173  -0.813924  0.896747  0.000472  S3_pocket
877  167.72  0  0.954990  11.024  5.677  -0.838330  0.818489  -0.004917  S3_pocket
878  144.95  1  0.871850  10.087  6.123  -0.897619  0.865599  -0.005815  S3_pocket
879  155.81  0  0.866553  9.998  6.203  -0.924365  0.889991  -0.002922  S3_pocket
880  160.10  0  0.872300  9.823  6.240  -0.883722  0.913025  0.007951  S3_pocket
881  -174.82  0  0.938273  10.776  4.929  -0.807139  0.842121  -0.019012  S3_pocket
882  136.91  1  0.869574  8.959  6.290  -0.931483  0.953777  0.003174  S3_pocket
883  146.77  1  0.899779  9.944  6.583  -0.669882  0.871459  0.001607  S3_pocket
884  118.85  1  0.877484  10.345  5.998  -0.922863  0.855913  -0.004030  S3_pocket
885  151.74  0  0.838982  9.514  6.624  -0.878260  0.927895  -0.006974  S3_pocket
886  175.93  0  0.913572  10.073  5.808  -0.695806  0.792348  -0.010393  S3_pocket
887  140.67  1  0.873165  9.234  6.255  -0.890978  0.904259  0.002308  S3_pocket
888  145.96  1  0.879722  9.613  5.884  -0.843869  0.868730  0.001322  S3_pocket
889  152.68  0  0.923345  9.916  6.104  -0.892518  0.855334  -0.000075  S3_pocket
890  145.27  1  0.854186  9.611  6.040  -0.906493  0.902380  -0.005336  S3_pocket
891  165.88  0  0.868167  9.156  6.190  -0.840916  0.943657  -0.000833  S3_pocket
892  155.29  0  0.882207  9.237  6.233  -0.869799  0.874967  -0.005275  S3_pocket
893  117.38  1  0.854428  9.617  6.333  -0.951930  0.910544  -0.006592  S3_pocket
894  154.25  0  0.928430  10.192  5.569  -0.887443  0.749277  -0.007173  S3_pocket
895  131.77  1  0.918687  10.766  5.799  -0.894156  0.817578  0.008580  S3_pocket
896  154.45  0  0.920766  10.743  5.380  -0.867822  0.823504  -0.011039  S3_pocket
897  134.26  1  0.931807  10.504  5.292  -0.936465  0.795034  0.002936  S3_pocket
898  128.51  1  0.929446  11.433  5.641  -0.922506  0.783082  0.007781  S3_pocket
899  98.47  1  0.892287  10.603  6.277  -0.882372  0.854453  0.012263  S3_pocket
900  138.33  1  0.889932  11.303  6.938  -0.927212  0.849871  0.000352  S3_pocket
901  130.22  1  0.885666  10.064  6.693  -0.955305  0.862786  0.001052  S3_pocket
902  115.85  1  0.890810  10.128  6.452  -0.938988  0.862213  -0.000117  S3_pocket
903  122.75  1  0.953349  10.906  5.925  -0.923348  0.731155  0.008037  S3_pocket
904  167.71  0  0.919143  10.325  5.451  -0.868028  0.815393  -0.015693  S3_pocket
905  166.82  0  0.933000  9.661  5.235  -0.848651  0.819482  -0.006226  S3_pocket
906  122.01  1  0.888119  9.260  6.205  -0.911556  0.850275  -0.002461  S3_pocket
907  128.57  1  0.858397  10.221  6.952  -0.962862  0.893846  -0.001042  S3_pocket
908  108.46  1  0.907001  10.519  6.292  -0.933457  0.814833  0.006453  S3_pocket
909  143.93  1  0.888990  8.637  6.820  -0.881376  0.842356  -0.006127  S3_pocket
910  137.14  1  0.891467  9.359  5.976  -0.943788  0.846033  0.002285  S3_pocket
911  153.39  0  0.896713  9.800  6.294  -0.896248  0.838588  -0.002455  S3_pocket
912  133.53  1  0.909242  10.942  5.956  -0.959411  0.794422  -0.000389  S3_pocket
913  116.81  1  0.907859  10.898  6.201  -0.940395  0.806985  0.001170  S3_pocket
914  139.55  1  0.937616  10.274  5.594  -0.916012  0.793622  0.002198  S3_pocket
915  125.44  1  0.906643  10.783  6.155  -0.957078  0.821110  0.012216  S3_pocket
916  117.81  1  0.877529  10.165  6.869  -0.977890  0.860600  0.006968  S3_pocket
917  146.12  1  0.901430  10.658  6.146  -0.954196  0.799143  -0.000519  S3_pocket
918  126.04  1  0.902440  10.165  6.179  -0.922880  0.775474  -0.004593  S3_pocket
919  96.26  1  0.899450  10.265  6.305  -0.918537  0.815345  0.002936  S3_pocket
920  119.56  1  0.913503  10.077  5.806  -0.869901  0.794294  0.007461  S3_pocket
921  126.87  1  0.927196  10.658  5.926  -0.804643  0.740203  -0.005636  S3_pocket
922  132.31  1  0.918014  10.740  6.371  -0.918983  0.789970  0.020671  S3_pocket
923  118.79  1  0.898215  10.593  6.343  -0.942637  0.831908  0.005444  S3_pocket
924  137.03  1  0.937429  10.509  5.802  -0.747828  0.716380  0.003070  S3_pocket
925  134.60  1  0.924404  9.913  5.648  -0.875862  0.765318  0.000690  S3_pocket
926  126.20  1  0.915088  9.512  5.432  -0.892519  0.768735  -0.010547  S3_pocket
927  120.58  1  0.864330  10.540  6.601  -0.922618  0.852227  0.011044  S3_pocket
928  134.43  1  0.881836  10.138  6.356  -0.868572  0.863222  0.001139  S3_pocket
929  142.36  1  0.907452  9.802  6.128  -0.881818  0.801519  0.004623  S3_pocket
930  128.83  1  0.921992  10.512  5.744  -0.856535  0.772203  -0.000956  S3_pocket
931  119.89  1  0.912880  10.009  5.724  -0.861854  0.785691  0.003676  S3_pocket
932  133.38  1  0.907439  10.102  6.025  -0.878779  0.787746  0.012173  S3_pocket
933  -178.42  0  0.896868  10.111  6.055  -0.887215  0.858113  -0.013167  S3_pocket
934  110.04  1  0.895050  10.138  6.690  -0.885718  0.812928  0.000691  S3_pocket
935  135.72  1  0.869677  8.861  6.713  -0.906650  0.898588  0.002515  S3_pocket
936  117.75  1  0.885688  10.892  6.759  -0.858838  0.862233  0.010010  S3_pocket
937  92.23  1  0.898175  10.657  6.669  -0.973717  0.833345  0.010041  S3_pocket
938  113.06  1  0.869362  10.771  7.090  -0.948027  0.954576  -0.010568  S3_pocket
939  103.38  1  0.849932  10.611  7.509  -0.967559  0.975825  0.014030  S3_pocket
940  116.40  1  0.836268  10.040  7.572  -0.986652  0.950414  0.005794  S3_pocket
941  124.16  1  0.875149  10.957  7.030  -0.952701  0.936485  0.007121  S3_pocket
942  117.66  1  0.895374  10.548  5.776  -0.871416  0.807860  0.003275  S3_pocket
943  118.75  1  0.896762  11.190  5.865  -0.922549  0.781152  -0.008545  S3_pocket
944  95.46  1  0.893875  10.781  6.197  -0.848513  0.784612  0.012324  S3_pocket
945  129.78  1  0.912363  10.237  6.125  -0.886487  0.792179  0.000279  S3_pocket
946  122.50  1  0.906536  10.122  5.645  -0.943085  0.776897  -0.003741  S3_pocket
947  131.32  1  0.889992  11.574  6.399  -0.867442  0.782619  0.004328  S3_pocket
948  116.29  1  0.884685  9.985  6.284  -0.927525  0.851723  0.011493  S3_pocket
949  118.89  1  0.905527  10.432  6.157  -0.946285  0.821720  0.006609  S3_pocket
950  122.52  1  0.877823  10.776  6.634  -0.884643  0.824412  -0.001235  S3_pocket
951  101.50  1  0.864513  11.358  6.165  -0.942380  0.850414  0.011274  S3_pocket
952  137.69  1  0.907314  11.050  5.782  -0.833694  0.771369  -0.004382  S3_pocket
953  133.37  1  0.863284  9.101  5.942  -0.946440  0.888982  0.003471  S3_pocket
954  133.09  1  0.900073  9.663  5.616  -0.870388  0.771406  0.004920  S3_pocket
955  146.03  1  0.904634  9.296  6.191  -0.951167  0.861064  0.000356  S3_pocket
956  161.93  0  0.892702  9.574  5.944  -0.927668  0.889857  -0.009478  S3_pocket
957  158.20  0  0.871777  8.915  6.384  -0.942189  0.919450  -0.009747  S3_pocket
958  171.84  0  0.937234  9.506  5.189  -0.843607  0.815049  -0.017049  S3_pocket
959  122.33  1  0.902092  9.827  6.155  -0.924148  0.863148  -0.008866  S3_pocket
960  133.86  1  0.868235  9.782  6.328  -0.952677  0.882788  0.005890  S3_pocket
961  125.89  1  0.907895  10.199  6.357  -0.922223  0.824714  0.009899  S3_pocket
962  118.64  1  0.895626  9.959  5.801  -0.933271  0.792768  0.002039  S3_pocket
963  128.29  1  0.898356  10.126  6.026  -0.934713  0.767873  -0.003503  S3_pocket
964  125.59  1  0.887624  9.426  6.309  -0.940813  0.819338  0.001582  S3_pocket
965  102.57  1  0.857569  8.923  6.554  -0.992511  0.880982  -0.002847  S3_pocket
966  154.66  0  0.841174  9.054  6.675  -0.954378  0.944405  -0.002502  S3_pocket
967  130.83  1  0.883236  9.287  5.931  -0.934790  0.808474  0.003110  S3_pocket
968  121.47  1  0.860356  10.146  6.485  -0.923106  0.892692  -0.012416  S3_pocket
969  136.45  1  0.887739  9.515  6.312  -0.944675  0.840981  -0.000091  S3_pocket
970  104.46  1  0.838487  9.179  7.246  -0.977730  0.977485  0.011659  S3_pocket
971  134.28  1  0.876744  9.277  6.363  -0.958469  0.885498  0.016550  S3_pocket
972  111.19  1  0.919239  9.863  6.224  -0.766192  0.768778  -0.006239  S3_pocket
973  98.97  1  0.888457  10.984  6.197  -0.914155  0.811261  0.002868  S3_pocket
974  106.60  1  0.891232  9.431  6.495  -0.961884  0.915732  0.003688  S3_pocket
975  92.95  1  0.905015  10.851  5.635  -0.895927  0.765504  0.001889  S3_pocket
976  95.84  1  0.900436  9.997  6.700  -0.918914  0.811023  0.002431  S3_pocket
977  136.86  1  0.870061  10.512  6.158  -0.924089  0.906469  0.009911  S3_pocket
